,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
647,648,184589,"빅로드가구 NEW 키큰장 12자 장롱세트, 05) 라이너-긴문형_워시",376000,87243255,https://www.coupang.com/vp/products/87243255?itemId=274191079&vendorItemId=3663439427&sourceType=CATEGORY&categoryId=184489,False,5,4.5,45.0,False,,착불배송,"['재질: 합성목재', '가로길이: 342cm', '형태: 여닫이형', '높이: 210cm', '쿠팡상품번호: 87243255 - 274191079']",[],18.0
648,649,184589,"리바트 토피 800 옷장 일반형(일반도어), 행거형B (화이트)",198670,322862616,https://www.coupang.com/vp/products/322862616?itemId=1034124943&vendorItemId=5484948332&sourceType=CATEGORY&categoryId=184489,False,39,5.0,1.0,False,리바트,0,['쿠팡상품번호: 322862616 - 1034124943'],[],1.0
649,650,184589,[코코미]카라 국내생산 자동댐핑도어 화이트 전신거울 슬라이딩 옷장 1100/1200/1600/2400 장롱시리즈 1인가구 싱글옷장,319000,4787868137,https://www.coupang.com/vp/products/4787868137?itemId=6130675351&vendorItemId=73426960108&sourceType=CATEGORY&categoryId=184489,False,0,4.0,4.0,False,코코미,착불배송,['쿠팡상품번호: 4787868137 - 6130675351'],[],4.0
650,651,184589,"가이온 루미 LPM 1600 라인투톤 이불장 옷장 세트, 핑크네이비",178000,1160800150,https://www.coupang.com/vp/products/1160800150?itemId=2137392772&vendorItemId=70135820243&sourceType=CATEGORY&categoryId=184489,False,43,3.0,1.0,False,가이온,착불배송,"['높이: 1885mm', '가로길이: 1620mm', '형태: 여닫이형', '색상계열: 멀티(혼합)컬러', '가구자재등급: E1', '쿠팡상품번호: 1160800150 - 2137392772']",[],1.0
651,652,184589,"솜씨방가구 라온장롱 거울형 투서랍장, 오크화이트",100000,2140385188,https://www.coupang.com/vp/products/2140385188?itemId=3635026224&vendorItemId=71570208894&sourceType=CATEGORY&categoryId=184489,False,21,4.0,1.0,False,솜씨방가구,착불배송,"['인테리어 컨셉: 빈티지', '옷봉 개수: 2개', '선반개수: 0', '서랍 개수: 0', '높이: 1900mm', '쿠팡상품번호: 2140385188 - 3635026224']",[],1.0
652,653,184589,"비키니 간이 옷장 원룸 미니 작은 조립 행거형 자취방 원룸 간편 천 옷장, 그레이스트라이프",48000,5359236019,https://www.coupang.com/vp/products/5359236019?itemId=7903280412&vendorItemId=75192657163&sourceType=CATEGORY&categoryId=184489,False,0,,,False,,0,"['높이: 170', '가로길이: 105', '잠금/고정방식: 잠금장치없음', '재질: 철제', '사이즈: 170cm X 105cm X 45cm', '쿠팡상품번호: 5359236019 - 7903280412']",[],
653,654,184589,"바로방가구 갤럭시 장롱세트, 9자 세트 갤럭시 오크화이트",396000,51307614,https://www.coupang.com/vp/products/51307614?itemId=181557898&vendorItemId=3432486679&sourceType=CATEGORY&categoryId=184489,False,0,5.0,1.0,False,,착불배송,['쿠팡상품번호: 51307614 - 181557898'],"['52207560', '42561284', '52203987', '210761455', '51308500', '313463492', '1262372006', '151462138', '90650217', '115027660', '90650638', '25288041', '5372913129', '4588376588', '1198223451']",1.0
654,655,184589,"동서가구 소이 2400 슬라이딩 거울 행거형 옷장세트 YUR093, 화이트화이트",515000,5347980059,https://www.coupang.com/vp/products/5347980059?itemId=7858060628&vendorItemId=75147715865&sourceType=CATEGORY&categoryId=184489,False,40,,,False,동서가구,착불배송,['쿠팡상품번호: 5347980059 - 7858060628'],[],
655,656,184589,"[동서가구]이즈 클래스 옷장 장롱 세트 1200 1600 2000 2400, 그레이",127000,5166407072,https://www.coupang.com/vp/products/5166407072?itemId=7117819866&vendorItemId=74409657492&sourceType=CATEGORY&categoryId=184489,False,46,,,False,동서가구,착불배송,"['인테리어 컨셉: 모던/심플', '옷봉 개수: 2개', '서랍 개수: 0', '높이: 1860mm', '가로길이: 1228mm', '쿠팡상품번호: 5166407072 - 7117819866']",[],
656,657,184589,"동서가구 쿠키 800 3단서랍 옷장, 화이트",95000,71363486,https://www.coupang.com/vp/products/71363486?itemId=238148639&vendorItemId=3585323894&sourceType=CATEGORY&categoryId=184489,False,40,4.0,12.0,False,동서가구,착불배송,"['인테리어 컨셉: 내추럴', '쿠팡상품번호: 71363486 - 238148639']",[],5.0
657,658,184589,"필웰 앨빈 키큰드레스룸 500 (A형), 메이플",179000,36661192,https://www.coupang.com/vp/products/36661192?itemId=135253662&vendorItemId=5150077721&sourceType=CATEGORY&categoryId=184489,False,0,,,False,필웰,0,['쿠팡상품번호: 36661192 - 135253662'],[],
658,659,184589,"이동식 조립식 미니 원룸 의류샵 수납 클래식 헹거, h 블랙 브래킷 + 블랙 대리석",61200,5289801141,https://www.coupang.com/vp/products/5289801141?itemId=7601265615&vendorItemId=74891767893&sourceType=CATEGORY&categoryId=184489,False,0,,,False,,0,['쿠팡상품번호: 5289801141 - 7601265615'],[],
659,660,184589,"라자가구 위드 빅 1800 슬라이딩 서랍 옷장+서랍선반장 jy225 옷장세트, 메이플그레이",369000,1977951570,https://www.coupang.com/vp/products/1977951570?itemId=3364584692&vendorItemId=71351312616&sourceType=CATEGORY&categoryId=184489,False,44,4.0,1.0,False,라자가구,착불배송,['쿠팡상품번호: 1977951570 - 3364584692'],[],1.0
660,661,184589,"해해동동 하늘빛유삼서랍옷장(88) 옷장, 그레이",125900,247793481,https://www.coupang.com/vp/products/247793481?itemId=784557409&vendorItemId=4987338970&sourceType=CATEGORY&categoryId=184489,False,50,,,False,해해동동,착불배송,"['재질: 합성목재', '가로길이: 810mm', '형태: 여닫이형', '색상계열: 그레이계열', '높이: 2000mm', '쿠팡상품번호: 247793481 - 784557409']",[],
661,662,184589,"아이데뉴 듀엣 드레스룸 2단 플랩행거 800 단독형, 웜그레이",104900,4791432626,https://www.coupang.com/vp/products/4791432626?itemId=6140144273&vendorItemId=73436397700&sourceType=CATEGORY&categoryId=184489,False,57,5.0,1.0,False,아이데뉴,0,['쿠팡상품번호: 4791432626 - 6140144273'],[],1.0
662,663,184589,"보네르홈 샬롯 슬라이드 장롱 7자 7.5자 9자 10자 11자 12자 13자 장롱/붙박이장>>긴옷장, 샬롯 11자(W3300)",1059000,1111295283,https://www.coupang.com/vp/products/1111295283?itemId=2074624033&vendorItemId=70073751460&sourceType=CATEGORY&categoryId=184489,False,30,5.0,1.0,False,보네르홈,0,['쿠팡상품번호: 1111295283 - 2074624033'],[],1.0
663,664,184589,"정리의 여왕 시스템옷장 선반행거 900, 여왕03_선반행거(WWH1024)",74900,5226780604,https://www.coupang.com/vp/products/5226780604?itemId=7347335277&vendorItemId=74638679374&sourceType=CATEGORY&categoryId=184489,False,35,,,False,,0,"['인테리어 컨셉: 모던/심플', '선반개수: 3개', '색상계열: 오크선반+화이트프레임', '쿠팡상품번호: 5226780604 - 7347335277']",[],
664,665,184589,"파란들 오던 옷걸이 수납행거 D형, 화이트",79000,5202677107,https://www.coupang.com/vp/products/5202677107?itemId=7254844278&vendorItemId=74546422237&sourceType=CATEGORY&categoryId=184489,False,0,,,False,,0,['쿠팡상품번호: 5202677107 - 7254844278'],[],
666,667,184589,"뉴그린퍼니처 모던 이불장과양복장 세트 옷장, 아카시아",144000,264294345,https://www.coupang.com/vp/products/264294345?itemId=828792542&vendorItemId=5107512858&sourceType=CATEGORY&categoryId=184489,False,0,4.5,2.0,False,,착불배송,"['옷봉 개수: 3개', '높이: 188cm', '가로길이: 162cm', '형태: 여닫이형', '재질: MDF+PB', '쿠팡상품번호: 264294345 - 828792542']","['34863708', '9326948', '5306626025', '9725061', '267949555', '88907019', '1135800647', '28756058', '227502954', '1140769384', '10013189', '210761455', '1282566197', '345262419', '296137717']",2.0
667,668,184589,"10SPACE 드래스룸시리즈 제이스 600 도어 이불장 JE007, 화이트",97000,22253528,https://www.coupang.com/vp/products/22253528?itemId=86593246&vendorItemId=3147370363&sourceType=CATEGORY&categoryId=184489,False,48,5.0,1.0,False,텐스페이스,착불배송,"['가구자재등급: E1', '쿠팡상품번호: 22253528 - 86593246']",[],1.0
669,670,184589,"[쿠팡 단독 최저가] 포더홈 코튼 800 서랍 옷장, 메이플",119900,5471133318,https://www.coupang.com/vp/products/5471133318?itemId=8407286292&vendorItemId=74661700078&sourceType=CATEGORY&categoryId=184489,False,63,5.0,1.0,False,포더홈,착불배송,"['재질: 합성목재', '가로길이: 800mm', '형태: 여닫이형', '설치지원방식: 방문설치', '색상계열: 메이플', '쿠팡상품번호: 5471133318 - 8407286292']",[],1.0
670,671,184589,"완소템 조립식옷장 다용도 옷수납장 튼튼한 맞춤옷장 큐브옷장 자취방 미니멀라이프 싱글라이프 언택트, 6 문 3 그리드 1 매달려 일반",39000,1779786231,https://www.coupang.com/vp/products/1779786231?itemId=3030418878&vendorItemId=71018514876&sourceType=CATEGORY&categoryId=184489,False,42,4.0,5.0,False,,0,['쿠팡상품번호: 1779786231 - 3030418878'],[],5.0
671,672,184589,"[삼익가구]네시스 시스템 옷장 드레스룸 800 5단 선반장, 브라운",79900,4395740763,https://www.coupang.com/vp/products/4395740763?itemId=5214663149&vendorItemId=72523774726&sourceType=CATEGORY&categoryId=184489,False,59,5.0,1.0,False,삼익가구,착불배송,['쿠팡상품번호: 4395740763 - 5214663149'],[],1.0
673,674,184589,"아이데뉴 터치 드레스룸 거울장 80cm (단독형), 월넛블랙콤비",209000,4852185290,https://www.coupang.com/vp/products/4852185290?itemId=6284546710&vendorItemId=73580116502&sourceType=CATEGORY&categoryId=184489,False,30,,,False,아이데뉴,0,['쿠팡상품번호: 4852185290 - 6284546710'],[],
674,675,184589,"가팡 북유럽 플라스틱 침실 옷장, 핑크 E",15360,1771942257,https://www.coupang.com/vp/products/1771942257?itemId=3017090623&vendorItemId=71005262355&sourceType=CATEGORY&categoryId=184489,True,0,,,False,가팡,0,['쿠팡상품번호: 1771942257 - 3017090623'],[],
675,676,184589,루이핏 스타일러 슬라이딩 맞춤 붙박이장 고급형 330cm,1245180,1291223630,https://www.coupang.com/vp/products/1291223630?itemId=2302392689&vendorItemId=70299801090&sourceType=CATEGORY&categoryId=184489,False,3,,,False,,0,['쿠팡상품번호: 1291223630 - 2302392689'],[],
676,677,184589,"3개 현관 욕실 화장실 방문 경첩 달기 경칩 철물 가구, 상세페이지 참조",7470,4707292760,https://www.coupang.com/vp/products/4707292760?itemId=5935893200&vendorItemId=73233868159&sourceType=CATEGORY&categoryId=184489,False,0,,,False,유진,"2,500",['쿠팡상품번호: 4707292760 - 5935893200'],[],
677,678,184589,"라자가구 위드 루시르 400 틈새장 jy052 옷장, 그레이",78000,282424029,https://www.coupang.com/vp/products/282424029?itemId=896618708&vendorItemId=5251465739&sourceType=CATEGORY&categoryId=184489,False,39,,,False,라자가구,착불배송,['쿠팡상품번호: 282424029 - 896618708'],[],
678,679,184589,"[이비자] 철제 화이트 3단 다용도선반, 색상",31000,5413840914,https://www.coupang.com/vp/products/5413840914?itemId=8154392297&vendorItemId=75442601871&sourceType=CATEGORY&categoryId=184489,False,0,,,False,이비자,0,['쿠팡상품번호: 5413840914 - 8154392297'],[],
679,680,184589,"가이온 트린 400 선반장+콤비롤스크린, 화이트+콤비화이트",82900,81123034,https://www.coupang.com/vp/products/81123034?itemId=258838747&vendorItemId=3629114005&sourceType=CATEGORY&categoryId=184489,False,51,4.0,7.0,False,가이온,착불배송,"['재질: 합성목재', '사이즈: 405x570x1840', '가로길이: 400mm', '색상계열: 화이트계열', '높이: 1840mm', '쿠팡상품번호: 81123034 - 258838747']",[],1.0
681,682,184589,"[이케아] KLEPPSTAD 클렙스타드 옷장+도어3 장롱 수납장, 상세 설명 참조",267650,1175302115,https://www.coupang.com/vp/products/1175302115?itemId=2153939023&vendorItemId=70152220620&sourceType=CATEGORY&categoryId=184489,False,6,,,False,이케아,0,['쿠팡상품번호: 1175302115 - 2153939023'],[],
683,684,184589,[에넥스] 퓨어 헤링본 붙박이장(실속형)-15cm(0.5자) / 30cm(1자),53630,4589888649,https://www.coupang.com/vp/products/4589888649?itemId=5641359935&vendorItemId=72940464850&sourceType=CATEGORY&categoryId=184489,False,10,,,False,에넥스,0,['쿠팡상품번호: 4589888649 - 5641359935'],[],
684,685,184589,"[데코라인] 캔빌 원목 스탠드형 옷걸이 행거, 크기:캔빌001",21980,2048909836,https://www.coupang.com/vp/products/2048909836?itemId=3483356265&vendorItemId=71502803471&sourceType=CATEGORY&categoryId=184489,False,52,,,False,데코라인,0,['쿠팡상품번호: 2048909836 - 3483356265'],[],
685,686,184589,"[데코라인] 코넬 갤러리 1200 옷장 DKN093, 상세 설명 참조",280250,1815682573,https://www.coupang.com/vp/products/1815682573?itemId=3090077118&vendorItemId=71077912403&sourceType=CATEGORY&categoryId=184489,False,35,5.0,1.0,False,데코라인,0,['쿠팡상품번호: 1815682573 - 3090077118'],[],1.0
686,687,184589,"간이옷장 원룸옷장 천옷장 옥스퍼드 옷장 패브릭 스몰 싱글 간이 옷장 철골강관 보강조립 접이, 35 무늬와 색깔",38000,5497991209,https://www.coupang.com/vp/products/5497991209?itemId=8531725452&vendorItemId=75819159329&sourceType=CATEGORY&categoryId=184489,False,0,,,False,,"9,800",['쿠팡상품번호: 5497991209 - 8531725452'],[],
687,688,184589,"개인사물함 수납공간 스틸 캐비닛 개인락커룸 대형, 하늘샵 철제캐비넷(대)그레이",249000,5384637329,https://www.coupang.com/vp/products/5384637329?itemId=8013487815&vendorItemId=75302253068&sourceType=CATEGORY&categoryId=184489,False,32,,,False,,0,['쿠팡상품번호: 5384637329 - 8013487815'],[],
688,689,184589,"한샘 스테이 드레스룸 62cm 6단선반형_연결형, A형 : 화이트(A)",120350,4372275549,https://www.coupang.com/vp/products/4372275549?itemId=5154919330&vendorItemId=72464224378&sourceType=CATEGORY&categoryId=184489,False,17,,,False,한샘,0,['쿠팡상품번호: 4372275549 - 5154919330'],[],
689,690,184589,"도노스틸 올리카 철제드레스룸 시스템행거 연결옷장 C8 (서랍+2행거+400), 도노오크",312000,5439549919,https://www.coupang.com/vp/products/5439549919?itemId=8268192673&vendorItemId=71434615712&sourceType=CATEGORY&categoryId=184489,False,23,5.0,5.0,False,,착불배송,['쿠팡상품번호: 5439549919 - 8268192673'],[],5.0
690,691,184589,"잉글랜더 NEW오리온 400 전신거울 옷장, 옷장형/화이트",126720,5046923447,https://www.coupang.com/vp/products/5046923447?itemId=6802651395&vendorItemId=74095343681&sourceType=CATEGORY&categoryId=184489,False,4,,,False,,0,['쿠팡상품번호: 5046923447 - 6802651395'],[],
691,692,184589,"휴센 프리미엄 1900 드레스룸 행거, 크림화이트",165900,22556887,https://www.coupang.com/vp/products/22556887?itemId=87619943&vendorItemId=3024677737&sourceType=CATEGORY&categoryId=184489,False,41,3.5,5.0,False,휴센,0,"['가구 재질: 철제', '사이즈: 가로1900 x 깊이 450 x 높이 2100 (단위mm)', '쿠팡상품번호: 22556887 - 87619943']",[],
692,693,184589,"나무뜰 몬테 원목 전신거울 2단 옷장 1200 FMF117C, 참죽원목",659000,299160940,https://www.coupang.com/vp/products/299160940?itemId=942207406&vendorItemId=5329196424&sourceType=CATEGORY&categoryId=184489,False,38,,,False,나무뜰,착불배송,['쿠팡상품번호: 299160940 - 942207406'],[],
