,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
833,834,184625,"비앙스 로시 1200 리프트 테이블, 화이트+블랙",227000,18418882,https://www.coupang.com/vp/products/18418882?itemId=74045291&vendorItemId=3122385345&sourceType=CATEGORY&categoryId=184525,False,23,4.5,9.0,False,비앙스,착불배송,"['재질: 합성목재', '색상계열: 화이트계열', '가로길이: 1200mm', '접이 가능여부: 접이식가능', '수납가능여부: 수납가능', '쿠팡상품번호: 18418882 - 74045291']",[],
834,835,184625,"해피트리 소파뒤 한뼘테이블 사이드테이블 초슬림테이블 슬림테이블, 턱X없이-W900짜리",33500,157119374,https://www.coupang.com/vp/products/157119374?itemId=452131862&vendorItemId=4119920340&sourceType=CATEGORY&categoryId=184525,False,9,4.5,140.0,False,해피트리,착불배송,['쿠팡상품번호: 157119374 - 452131862'],[],54.0
835,836,184625,"홈인홈 the 튼튼한 책상 겸 테이블 좌식 1500 x 800 mm, 상판 (화이트) + 다리 (블랙)",97220,95535113,https://www.coupang.com/vp/products/95535113?itemId=294729161&vendorItemId=3725182348&sourceType=CATEGORY&categoryId=184525,True,1,2.0,9.0,False,,0,['쿠팡상품번호: 95535113 - 294729161'],[],3.0
837,838,184625,"대리석문양 화이트 고급 네일테이블 시술대 네일아트책상, 80cm 대리석무늬 테이블 단상",106400,4399719905,https://www.coupang.com/vp/products/4399719905?itemId=5224544733&vendorItemId=72533635907&sourceType=CATEGORY&categoryId=184525,False,44,,,False,,0,['쿠팡상품번호: 4399719905 - 5224544733'],[],
838,839,184625,"라탄 거실 테이블 좌식, 소형(60X45X30)",44400,1493517226,https://www.coupang.com/vp/products/1493517226?itemId=2564873625&vendorItemId=70557329225&sourceType=CATEGORY&categoryId=184525,False,0,5.0,1.0,False,,"10,000",['쿠팡상품번호: 1493517226 - 2564873625'],[],1.0
839,840,184625,"해찬솔원목이야기 해찬솔 소나무 통원목 에코 원목좌탁 1600 좌식테이블 거실테이블 원목테이블 소파테이블 좌탁/티테이블, 도토리색",355300,157560546,https://www.coupang.com/vp/products/157560546?itemId=453347184&vendorItemId=4351809994&sourceType=CATEGORY&categoryId=184525,False,0,5.0,8.0,False,,0,"['인테리어 컨셉: 내추럴', '쿠팡상품번호: 157560546 - 453347184']",[],2.0
840,841,184625,"마루엔개비 자연림 다용도 긴 테이블 130사이즈 원목좌탁, 단품",313020,6650871,https://www.coupang.com/vp/products/6650871?itemId=29494721&vendorItemId=4519960326&sourceType=CATEGORY&categoryId=184525,False,10,5.0,10.0,False,,0,"['색상계열: 브라운계열', '재질: 원목', '가로길이: 130cm', '상판확장가능 여부: 확장불가', '형태: 직사각형', '쿠팡상품번호: 6650871 - 29494721']",[],3.0
842,843,184625,"[잉글랜더xCJ단독] 레스트 LPM 리프트 테이블, 오크",72870,1766884157,https://www.coupang.com/vp/products/1766884157?itemId=3008639962&vendorItemId=70996850600&sourceType=CATEGORY&categoryId=184525,False,3,3.0,1.0,False,,0,['쿠팡상품번호: 1766884157 - 3008639962'],[],1.0
843,844,184625,"간이침대 캐비닛 대여 전용 서랍장 우드박스 잠금장치 소형 베드캐비닛 가볍게 북유럽풍Z, 조립 하 다., 더 블 사이즈 2 서랍 끈 지퍼 흰색",33200,5321583072,https://www.coupang.com/vp/products/5321583072?itemId=7742748599&vendorItemId=75032852795&sourceType=CATEGORY&categoryId=184525,False,0,,,False,다소미얼,0,['쿠팡상품번호: 5321583072 - 7742748599'],[],
844,845,184625,라탄 우드 매거진랙 잡지꽂이 협탁,68000,5296027959,https://www.coupang.com/vp/products/5296027959?itemId=7632780828&vendorItemId=71914878358&sourceType=CATEGORY&categoryId=184525,False,32,5.0,2.0,False,,0,['쿠팡상품번호: 5296027959 - 7632780828'],[],2.0
845,846,184625,"침대협탁 침대 옆 미니 원목 대리석 협탁 선반 옆 테이블 심플 모던 미니 작은, 어셈블리, 기본 웜 화이트",48300,4661552622,https://www.coupang.com/vp/products/4661552622?itemId=5820074660&vendorItemId=73118462374&sourceType=CATEGORY&categoryId=184525,False,16,,,False,,0,['쿠팡상품번호: 4661552622 - 5820074660'],[],
846,847,184625,"로얄다이아 접이식테이블 다용도테이블 밥상 식탁 캠핑테이블 접이식식탁 사각테이블 타원테이블 접이식의자, 의자, 우드",9900,5537777007,https://www.coupang.com/vp/products/5537777007?itemId=8712707677&vendorItemId=75999753738&sourceType=CATEGORY&categoryId=184525,False,0,,,False,,0,['쿠팡상품번호: 5537777007 - 8712707677'],[],
848,849,184625,"오름 루베 협탁 겸 테이블, 화이트 + 블루",45900,1546355744,https://www.coupang.com/vp/products/1546355744?itemId=2647484403&vendorItemId=70638283114&sourceType=CATEGORY&categoryId=184525,True,8,3.5,19.0,False,Athome,0,['쿠팡상품번호: 1546355744 - 2647484403'],[],19.0
849,850,184625,"3탄 103탄 스탠딩 높이조절 게이밍 컴퓨터 이동식 사이드 테이블 간이 슬림 보조 책상, 화이트",29800,4541278465,https://www.coupang.com/vp/products/4541278465?itemId=5496741992&vendorItemId=72796374550&sourceType=CATEGORY&categoryId=184525,False,0,4.5,19.0,False,,0,['쿠팡상품번호: 4541278465 - 5496741992'],[],19.0
850,851,184625,"원목 발코니 베란다 부부 2인용 티 테이블 의자 세트, 녹색 테이블1개 의자 2개",196900,2132930985,https://www.coupang.com/vp/products/2132930985?itemId=3621245275&vendorItemId=71606865121&sourceType=CATEGORY&categoryId=184525,False,1,5.0,4.0,False,,"20,000",['쿠팡상품번호: 2132930985 - 3621245275'],[],4.0
851,852,184625,"아무거나안팜 거실협탁, 선글라스 블랙 73cm",96150,1938093164,https://www.coupang.com/vp/products/1938093164?itemId=3290009124&vendorItemId=73226558545&sourceType=CATEGORY&categoryId=184525,False,0,4.5,13.0,False,,0,"['사이즈: 73cm', '재질: PVC', '색상계열: 블랙계열', '바퀴 유무: 바퀴없음', '인테리어 컨셉: 클래식/엔틱', '쿠팡상품번호: 1938093164 - 3290009124']",[],13.0
852,853,184625,"오에이데스크 이동식 사이드 테이블 대 태블릿형 OT220, 블랙",29120,4884271683,https://www.coupang.com/vp/products/4884271683?itemId=6361164086&vendorItemId=73656417429&sourceType=CATEGORY&categoryId=184525,True,1,2.5,3.0,False,,0,['쿠팡상품번호: 4884271683 - 6361164086'],[],3.0
853,854,184625,"오에이데스크 심플 좌식 테이블 OT207, 우드",4630,88890859,https://www.coupang.com/vp/products/88890859?itemId=277902650&vendorItemId=3675264869&sourceType=CATEGORY&categoryId=184525,True,68,3.5,30.0,False,,0,"['지역 구분: 대구/경북 소상공인', '쿠팡상품번호: 88890859 - 277902650']",[],16.0
854,855,184625,"LPM 높이조절 접이식 테이블 600 x 600 mm, 화이트",18090,2311884121,https://www.coupang.com/vp/products/2311884121?itemId=3987745309&vendorItemId=71972048699&sourceType=CATEGORY&categoryId=184525,True,1,4.5,6.0,False,,0,['쿠팡상품번호: 2311884121 - 3987745309'],[],6.0
855,856,184625,"이동식 사이드 침대 소파 틈새 식탁 높낮이조절 간이 바퀴달린 보조 테이블 책상, 5. 멀티테이블(높이조절) 대 - 브라운",28800,4813997477,https://www.coupang.com/vp/products/4813997477?itemId=6193755188&vendorItemId=70924796328&sourceType=CATEGORY&categoryId=184525,False,0,4.0,4.0,False,,0,['쿠팡상품번호: 4813997477 - 6193755188'],[],4.0
856,857,184625,앤트 골드 와이어 협탁 티테이블 3size,30000,2244982537,https://www.coupang.com/vp/products/2244982537?itemId=3836488353&vendorItemId=71821315029&sourceType=CATEGORY&categoryId=184525,False,0,5.0,2.0,False,앤트,0,['쿠팡상품번호: 2244982537 - 3836488353'],[],2.0
857,858,184625,"까사마루 우든 롤테이블 대형 1200, 상세설명참조",73500,2336489529,https://www.coupang.com/vp/products/2336489529?itemId=4045925116&vendorItemId=72030067485&sourceType=CATEGORY&categoryId=184525,False,6,4.5,2.0,False,까사마루,0,['쿠팡상품번호: 2336489529 - 4045925116'],[],2.0
858,859,184625,땅콩 원목 리프트업 거실 소파 테이블 1200,336000,5010921860,https://www.coupang.com/vp/products/5010921860?itemId=6707876623&vendorItemId=74349610396&sourceType=CATEGORY&categoryId=184525,False,52,5.0,6.0,False,,착불배송,['쿠팡상품번호: 5010921860 - 6707876623'],[],6.0
859,860,184625,"스틸리 다용도 베드트레이 G6, 다용도 베드테이블 G6",42500,1895308813,https://www.coupang.com/vp/products/1895308813?itemId=3219875185&vendorItemId=71207150675&sourceType=CATEGORY&categoryId=184525,False,0,5.0,14.0,False,스틸리,0,"['인테리어 컨셉: 모던/심플', '수납가능여부: 수납가능', '상판확장가능 여부: 확장불가', '접이 가능여부: 접이식가능', '형태: 직사각형', '쿠팡상품번호: 1895308813 - 3219875185']",[],14.0
860,861,184625,유럽풍 미니 원형 잡지꽂이 침대 거실 협탁 테이블,14300,2141967491,https://www.coupang.com/vp/products/2141967491?itemId=3637557066&vendorItemId=71901929876&sourceType=CATEGORY&categoryId=184525,False,0,3.5,9.0,False,,"2,500",['쿠팡상품번호: 2141967491 - 3637557066'],[],9.0
862,863,184625,"아트박스/벤트리 원목 접이식 미니 카페테이블, 본품",41300,132497112,https://www.coupang.com/vp/products/132497112?itemId=389673340&vendorItemId=74034962166&sourceType=CATEGORY&categoryId=184525,False,30,4.5,2.0,False,벤트리,0,['쿠팡상품번호: 132497112 - 389673340'],[],1.0
863,864,184625,"TAOYE 원형 거실 소파 커피 테이블 원목, 옵션03",36000,1662546900,https://www.coupang.com/vp/products/1662546900?itemId=2832659924&vendorItemId=75458565374&sourceType=CATEGORY&categoryId=184525,False,0,3.5,3.0,False,,0,['쿠팡상품번호: 1662546900 - 2832659924'],[],3.0
865,866,184625,"다니엘우드 인테리어 선반 좁은 틈새를 위한 틈새테이블 사이드 미니 틈새선반, 다용도 틈새선반(2개)",59900,315847436,https://www.coupang.com/vp/products/315847436?itemId=1004195895&vendorItemId=5433880158&sourceType=CATEGORY&categoryId=184525,False,30,4.5,16.0,False,다니엘우드,착불배송,"['수납가능여부: 수납가능', '쿠팡상품번호: 315847436 - 1004195895']",[],9.0
867,868,184625,"핀란디아 베네 원목 사이드테이블(대) 사이드테이블, 오크",51900,152152573,https://www.coupang.com/vp/products/152152573?itemId=439278566&vendorItemId=4086652995&sourceType=CATEGORY&categoryId=184525,False,42,4.0,11.0,False,핀란디아,0,"['재질: 원목', '사이즈: 600mm x 400mm x 650mm', '가로길이: 60cm', '바퀴 유무: 바퀴없음', '색상계열: 브라운계열', '쿠팡상품번호: 152152573 - 439278566']",[],9.0
869,870,184625,"스틸 좌식테이블 1800x400, 아카시아-화이트다리",99000,281387184,https://www.coupang.com/vp/products/281387184?itemId=893240319&vendorItemId=5246353533&sourceType=CATEGORY&categoryId=184525,False,0,5.0,8.0,False,,착불배송,"['타입: 좌식', '쿠팡상품번호: 281387184 - 893240319']",[],6.0
