,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
114,115,184606,"트루베퍼니처 블랑 LED조명 수납 화장대(LPM), 화이트(상부장+하부장SET)",159000,174087969,https://www.coupang.com/vp/products/174087969?itemId=497223023&vendorItemId=4264570806&sourceType=CATEGORY&categoryId=184506,False,43,4.0,103.0,False,트루베퍼니처,착불배송,"['인테리어 컨셉: 모던/심플', '가로길이: 900mm', '스툴 유무: 스툴 없음', '조명 포함여부: 조명포함', '서랍 개수: 1개', '쿠팡상품번호: 174087969 - 497223023']",[],36.0
115,116,184606,"애니 좌식거울 벽거울, 애니좌식거울_블랙",27900,1186560886,https://www.coupang.com/vp/products/1186560886?itemId=2167513184&vendorItemId=70165659794&sourceType=CATEGORY&categoryId=184506,False,0,4.0,9.0,False,애니,0,"['인테리어 컨셉: 모던/심플', '재질: 원목', '가로길이: 34cm', '거울 유무: 거울 있음', '쿠팡상품번호: 1186560886 - 2167513184']","['1499625443', '323479903', '323479900', '307276727', '1471663861', '201113298', '6782689', '1382094777', '184635454', '1436574647', '1186584016', '1499625811', '138977155', '38848770', '1499625449']",9.0
116,117,184606,"원마인드 디바 전신거울 화장대, 디바전신거울화장대-오크",129000,245631642,https://www.coupang.com/vp/products/245631642?itemId=778581548&vendorItemId=5497127697&sourceType=CATEGORY&categoryId=184506,False,31,4.5,78.0,False,,착불배송,"['인테리어 컨셉: 내추럴', '가로길이: 800mm', '서랍 개수: 3개', '색상: 브라운', '쿠팡상품번호: 245631642 - 778581548']",[],43.0
117,118,184606,"셀레스타 큐티 덮개거울 미니화장대 다리형, 화이트_AAG07A",30900,1104285955,https://www.coupang.com/vp/products/1104285955?itemId=2065320251&vendorItemId=70064528395&sourceType=CATEGORY&categoryId=184506,False,36,4.0,21.0,False,,0,['쿠팡상품번호: 1104285955 - 2065320251'],[],13.0
118,119,184606,"[홈퍼니] 템포 좌식 화장대 다리형, 화이트",49900,1093072578,https://www.coupang.com/vp/products/1093072578?itemId=2049604685&vendorItemId=70048937673&sourceType=CATEGORY&categoryId=184506,False,0,4.5,18.0,False,,0,"['서랍 개수: 4개', '가로길이: 600mm', '스툴 유무: 스툴 없음', '거울 유무: 거울 있음', '상판형태: 상판오픈형', '쿠팡상품번호: 1093072578 - 2049604685']",[],14.0
119,120,184606,"특급배송 파로마 포스티 책장형 철제 수납화장대 800 화장대의자세트 화장대, 특급배송/오크",92900,208341410,https://www.coupang.com/vp/products/208341410?itemId=617964961&vendorItemId=4621276483&sourceType=CATEGORY&categoryId=184506,False,59,4.0,16.0,False,파로마,착불배송,"['가구자재등급: E1', '인테리어 컨셉: 내추럴', '스툴 유무: 스툴 있음', '서랍 개수: 1개', '색상: 브라운', '쿠팡상품번호: 208341410 - 617964961']",[],4.0
120,121,184606,"퍼니아트 폭조절가능한 화장대+의자세트 ga-005, 화이트",199800,753188,https://www.coupang.com/vp/products/753188?itemId=2868573&vendorItemId=3003207292&sourceType=CATEGORY&categoryId=184506,False,0,4.5,241.0,False,퍼니아트,착불배송,['쿠팡상품번호: 753188 - 2868573'],[],16.0
121,122,184606,[삼익가구]릴리 골드 팔각 거울 600x900,28900,1152453523,https://www.coupang.com/vp/products/1152453523?itemId=2127213194&vendorItemId=70125778696&sourceType=CATEGORY&categoryId=184506,False,58,5.0,7.0,False,삼익가구,착불배송,['쿠팡상품번호: 1152453523 - 2127213194'],[],7.0
122,123,184606,"룩홈 미니 2단 화장대, 워시옹이",35900,7652271,https://www.coupang.com/vp/products/7652271?itemId=33471611&vendorItemId=3049413924&sourceType=CATEGORY&categoryId=184506,False,0,4.5,102.0,False,,0,"['거울 유무: 거울 있음', '사이즈: W340 x D300 x H412 (mm)', '가구 재질: MDF, 인테리어 필름, 칠도장, 실크인쇄, 거울', '형태: 미니', '재질: 합성목재', '쿠팡상품번호: 7652271 - 33471611']",[],16.0
123,124,184606,"라자가구 위드 심플 800 화장대 스툴 의자 세트 cw132, 아이보리+화이트스툴",105000,1439788081,https://www.coupang.com/vp/products/1439788081?itemId=2483401236&vendorItemId=70476660251&sourceType=CATEGORY&categoryId=184506,False,47,5.0,7.0,False,라자가구,착불배송,"['스툴 유무: 스툴 있음', '가로길이: 800mm', '색상: 화이트', '인테리어 컨셉: 모던/심플', '쿠팡상품번호: 1439788081 - 2483401236']",[],7.0
124,125,184606,"삼익가구 아이니 초대형 와이드 전신거울 700, 화이트",50900,166991015,https://www.coupang.com/vp/products/166991015?itemId=478226467&vendorItemId=4200215956&sourceType=CATEGORY&categoryId=184506,False,43,5.0,12.0,False,삼익가구,착불배송,"['재질: MDF+PVC', '사이즈: 700x60x1700', '가로길이: 700mm', '스툴 유무: 스툴 없음', '거울 유무: 거울 있음', '쿠팡상품번호: 166991015 - 478226467']",[],9.0
125,126,184606,"지앤퍼니 모노 확장형 화장대+거울세트, 오크",103900,175380690,https://www.coupang.com/vp/products/175380690?itemId=501313293&vendorItemId=4278975756&sourceType=CATEGORY&categoryId=184506,False,54,4.5,23.0,False,,0,"['거울 유무: 거울 있음', '상판형태: 상판확장형', '인테리어 컨셉: 내추럴', '가로길이: 1350mm', '스툴 유무: 스툴 없음', '쿠팡상품번호: 175380690 - 501313293']",[],12.0
