,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어
599,703,184589,리바트 엘리아 3380 키큰옷장,895460,36849466,False,44,4.5,5.0,False,리바트,0,1.0,NULL,NULL,NULL,NULL
600,704,184589,"9인 철제사물함 W1190 그레이 일반키, 단품",291190,4395334589,False,6,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
601,705,184589,"에넥스 퓨어 슬라이딩 싱글장(전신거울 1500), 단일아이보리",588790,88773399,False,14,5.0,2.0,False,에넥스,0,,NULL,NULL,NULL,모던/심플
602,706,184589,"한샘 샘베딩 세이지 긴옷장 세트 240cm(높이216cm) 행거형 2종, 색상:A형:화이트도어+화이트몸통(A)",736680,161277048,False,16,5.0,2.0,False,한샘,0,1.0,NULL,NULL,NULL,NULL
603,708,184589,"아트박스/가구느낌 빌행거 옷걸이 고정식 철제행거, 빌행거-블랙",17910,270789451,False,0,,,False,가구느낌,0,,NULL,NULL,NULL,NULL
604,709,184589,진영가구 메이징 고무나무 원목 2단 750서랍,109000,227130141,False,0,,,False,진영가구,"30,000",,NULL,NULL,NULL,NULL
605,710,184589,"[엘리시아] 이지온 드레스룸 EOMB-202 행거, 상세 설명 참조",42870,109348196,False,8,5.0,2.0,False,,0,,NULL,NULL,NULL,NULL
606,711,184589,[에넥스] 퓨어 슬라이딩 싱글장(전신거울/1500),574800,4388311575,False,21,,,False,에넥스,0,,NULL,NULL,NULL,NULL
607,712,184589,"[여기서판다] 지퍼형 비키니옷장-75cm 다용도행거 먼지차단 [612600EA], 쿠팡 본상품선택",25680,5442640713,False,1,,,False,,"3,000",,NULL,NULL,NULL,NULL
608,713,184589,"마켓비 MKB 캐비넷 2문 멀티락커 3801830, 다크그레이",183350,332705640,False,5,4.0,8.0,False,마켓비,0,6.0,NULL,NULL,NULL,NULL
609,715,184589,"아리아퍼니쳐 MG-700-ED 드레스룸 시스템 옷장 아카시아, 본품",189900,5227782394,False,44,,,False,,착불배송,,NULL,NULL,NULL,NULL
610,716,184589,"애쉬 400 원룸 슬림 싱글 수납 틈새 옷장 시리즈, 오크",52900,5447881487,False,47,,,False,,착불배송,,NULL,NULL,NULL,NULL
611,717,184589,"리바트 엘리아 붙박이장 플러스(자가실측3400-3600), 화이트메플",1184440,327192616,False,37,,,False,리바트,0,,NULL,NULL,NULL,모던/심플
612,718,184589,"동서가구 비쥬얼 800 3단 서랍장 서랍/수납장>>서랍장, 화이트",75000,1082343490,False,0,,,False,동서가구,착불배송,,NULL,NULL,NULL,NULL
613,719,184589,"가이온 디어 LPM 1600 투톤 서랍형 이불장 세트, 네이비화이트",226000,2203663693,False,35,5.0,1.0,False,가이온,착불배송,1.0,NULL,멀티(혼합)컬러,NULL,NULL
614,720,184589,"동서가구 세이지 K7 800 투서랍옷장, 화이트",97000,44323106,False,48,4.0,38.0,False,동서가구,착불배송,5.0,NULL,NULL,NULL,내추럴
615,721,184589,"가팡 인테리어 선반 옷장 D, 그린",37460,1761162019,True,0,,,False,가팡,0,,NULL,NULL,NULL,NULL
616,722,184589,"동서가구 비쥬얼 터치 전신거울 400 옷장 장롱/붙박이장>>긴옷장, 웜그레이",119000,1082327559,False,20,5.0,1.0,False,동서가구,0,1.0,NULL,NULL,NULL,NULL
617,723,184589,"2단 행거 튼튼한 스탠드 미니 이동식 수납장 옷거리 행가 튼튼 한거 2단 중형 1단 스텐드 소형 옷걸이행거 벽행거 더블스텐드 더블스탠드 선반형 블랙 유아 아기 심플 모던 철제, 1단 고정형",20900,5506626735,False,12,,,False,,0,,NULL,NULL,NULL,모던/심플
618,724,184589,[에넥스]로이 하프 갤러리 붙박이장(실속형)-240cm,684480,5057327929,False,38,,,False,,0,,NULL,NULL,NULL,NULL
619,725,184589,"[아르스노바] 화이트하임 드레스룸옷장 2행거 800, 상세 설명 참조",155800,182451396,False,5,4.0,1.0,False,아르스노바,0,,NULL,NULL,NULL,NULL
620,726,184589,"케이컴퍼니 이음2000장롱세트CSM(3서랍옷장+400오픈선반장+거울옷장) 장롱세트, 그레이",213000,88937247,False,39,4.0,23.0,False,,착불배송,8.0,NULL,NULL,NULL,NULL
621,727,184589,"HY 간이 옷장 천이단 2인용 옷걸이 원목 수납장 전강관대 보강 굵기 ST01 A10, 07",70100,1655606849,False,0,,,False,,0,,60*35*165CM,NULL,NULL,NULL
622,729,184589,[동서가구] 리보르 서랍옷장 DF904289,177900,24835111,False,30,,,False,동서가구,착불배송,,NULL,NULL,NULL,NULL
623,730,184589,"라자가구 위드 루시르 800 거울옷장 jy049 옷장, 그레이",108000,282424017,False,44,5.0,3.0,False,라자가구,착불배송,2.0,NULL,NULL,NULL,NULL
