,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,형태,인테리어,재질,접이 가능여부
712,821,503219,"고급품 IPAD자리 테이블 보 티비 대나무 침대머리 41207S1634665778, 한",25800,4578684677,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
713,822,503219,pin61124 [W7C302C_6] [옵션]서랍장 테이블 블랙 노트북 서랍 테이블 침대 책상 베드 트레이 1인용-&liopina#,27860,5578210598,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
714,823,503219,"금나라마켓 수공 가정용 농가 계란 쌀 요리당 수편 대나무라탄 제품 핸드메이드, B타입 외경 16 하이 5cm 스모크",22200,5514396839,False,27,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
715,824,503219,"테이블 베드테이블 북유럽 원목 소파 베드 멀티 접이식 거실 2인승 소품 소형 신축, 01 1호 컬러 테크노, 01 1.3 미터 코튼",1192000,5552715759,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
716,825,503219,"팜플렉스 구멍있는 자 가정용 원 공기건조 포토 룩, 무 공 직경 60 센치",38200,5490676283,False,30,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
717,826,503219,"실심 옥죽 수완가 문 노는 도트 악세사리 슬랍 양소품 손잡이 가지고 놀다 원료 고밀 선녀 초선 패션 포인트시폰 하프 여름, 8뿌리 옥죽 _2뿌리 골드 벨벳 옥죽",38500,5590057876,False,28,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
718,827,503219,"차단 파리 건조물 배기 여름 주방 키친 어망을 말리다 신기 방충 만터우 광주리 망사 농가, 원형 쓰리",63700,5214466417,False,33,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
719,828,503219,"스마트글로벌 다과접시 특색 광주리 대나무라탄 더러운 다과자 그릇 공기 단아한 건조식품 F접시 장식 블루, 직사각형 대나무 쟁반 22 *18 센",24500,5585768524,False,37,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
720,829,503219,"루루윗 책상테이블 와이드 가능 침대위 플바인딩 기숙사 판 침실 신기 공부 숏, 금갈색 /카드 슬롯 60 *40 *2",22400,5473653279,False,34,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
721,830,503219,"뺴폰힇 인테리어용품 기숙사 침대 접이식 테이블, K.과일핑크[-USB+풍기+무드등 장착]",18900,5226689867,False,48,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
722,831,503219,"토이뉴스 노트북테이블 침대위 작은테이블 컴퓨터 만들다 책상테이블 폴딩 와이드 대학생 멀티 기숙사 판 간략함, 기함 판 -바칸디핑크 동색 논슬립 미",28100,4867377220,False,49,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
723,832,503219,"하우스 침대테이블 부품 소테이블 발 여성 두꺼운 심플 접이식 다리 WU 형 스틸 받침대 말굽, 분홍 색깔 핑크 다리 두개",19900,5481539349,False,48,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
724,834,503219,"빈티지 면 알프스프라자축하화환 블루 작은 손을 감고 있다 등나무라탄 클래식 침실 꽃바구니 스타일리쉬 핸드메이드 I자, 1/5넘버 5",74300,5053721419,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
725,835,503219,"제품 차잎 공기건조 자 원형 필기 가정용, 무 공 직경 67 센치 R",45400,5529155864,False,32,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
726,837,503219,"접이식 테이블 혼술 상 혼밥 자취 캠핑 차박 밥 독서대 침대 위 작은 책상 접고 침실 앉, 옵션23",45300,5591079027,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
727,838,503219,"오거스트 글로벌 회전밀대걸레 끌다 66 천 가정용 드래그 배럴 밀대걸레짜개 돈포 25개, 블랙 레드 (물을 방류함 입 _비누",35800,5557085396,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
728,839,503219,"바이크영 구멍있는 자 가정용 원 공기건조 포토 룩, 구멍있는 직경 28 센치 공 （2mm",26000,5488917539,False,40,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
729,840,503219,"시온네트웍스 손뜨개질 벙거지모자 제품 위빙 장식 레인가드 레쉬 찌낚시 퍼포먼스 대나무라탄 무대 등갓 핸드메이드, 40cm 원죽색",27000,5509057724,False,30,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
730,841,503219,"리암 대통 가정용 보라색 부황기 미용실트리트먼트 습기제거 탄화, 18 캔홀더 룩 일손을 보내다 구 1",52200,5580686309,False,18,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
731,842,503219,"홈플렉스 가정용공구 도구 야채 바로잡다 작은 키 수납 자기식기 거실 대나무 제품 소쿠리 수편 복합 개성 위빙 라탄, 배 형 46 *15cm",18800,4835373162,False,24,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
732,843,503219,"골드 데이지 빅 자 구멍있는 원 쓰레받기 주방 키친 공기건조 대나무라탄 제품 순수함, 무 공 직경 30 센치 한 변의 4센",23800,5586529641,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
733,844,503219,"비나 기숙사 노트북테이블 침대위 책상테이블 접이식 멀티 침실 작은테이블 와이드 만들다, 6030 과수색",26300,5523873720,False,48,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
734,846,503219,"(주)콘텐츠 수공 대나무라탄 제품 핸드메이드 대광주리 도트 가정용 자 소쿠리 그릇 접시, 큰사이즈 라지 배 형 도트 바구니",25000,5396269819,False,23,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
735,847,503219,"침대위 작은테이블 플바인딩 루즈테이블 기숙사 윗가게 창문블라인드 소녀 침실 땅바닥에 앉다 책상테이블, 여신 핑크 싱글 카드 슬롯 블랙",21500,5535091879,False,42,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
736,848,503219,"접이식테이블 오맥스 침대 위에 책상은 똑바로 누워 컴퓨터 노트북 접이식 책상, 09 X5 [표준판] [커피+마우스보드] [",151400,5575185182,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
737,849,503219,"로하 노트북테이블 책상테이블 연장 좌탁테이블 스몰자 독창적 바꾸다 컴퓨터 접이식 침대위 공부 유러피안 기숙사, 핑크 곰 카드 슬롯 컵보관걸이 서랍",29700,5556869671,False,47,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
738,850,503219,"옥토버 글로벌 접이식 작은테이블 침대테이블 기숙사 고등학교 생 홈 플바인딩 와이드 애니메이션 식사 침대가장자리 침실, 아연도금 다리 색상랜덤 롱 50 *와",23900,5539467409,False,34,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
739,852,503219,"명품 식품 더블레이어 대나무라탄 도트 수납 광주리 있음 뚜껑 티케이스 엔틱 다도 기프트 장식 클래식, 라이트 엘로우 11cm *11cm",151300,5209677354,False,21,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
740,853,503219,"메크머 수육채반 죽기 대소쿠리 광주리 손질 야채 간나물 갈비 밥 과 채소 접시 대나무라탄 쓰레받기 생선건조 여름, 세분 공 외 직경 32cm （공2m",22500,5475623821,False,23,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
741,854,503219,"수공 N멜빵 양어깨 L멜빵 기예 미니 공예 대나무 진열 장식품 가정용 수작업, 정밀하게 편집함 중간사이즈 팬시 롱",45000,5594372727,False,25,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
742,855,503219,"비엠제이 노트북테이블 침대위 작은테이블 플바인딩 기숙사 학생 컴퓨터 낮다 좌탁테이블 식사 루즈테이블, 기함 판 -타바스블루 동색 논슬립 미",24500,4852263772,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
743,856,503219,"이루다 대나무라탄 핸드메이드 농가 제품 공기건조 원형 과자 스몰자 가정용 33, 원색 외경 25cm 다크 8cm 원래",33100,5469102638,False,49,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
744,857,503219,"접이식 테이블 혼술 상 혼밥 자취 캠핑 차박 밥 독서대 침대 위 작은 책상 접기 노트북, 옵션03",35500,5591075249,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
745,858,503219,"샤인업 위룡 양각 학교 선생님 추우천 사용 지휘봉을 잡았다 교사 여성 가정용 가법 단속하고 가르치다 대나무, 받침대",17800,5594801512,False,46,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
746,860,503219,"더바이 히어로 가정용노트북테이블 침대위 작은테이블 학생 학습서 폴딩 심플 앉은책상 와이드 글씨, 블루 내막 곰돌이",24400,4842684301,False,26,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
747,861,503219,"제이에스글로벌 노트북테이블 책상테이블 창문수대 탁자 신축 멀바우가구 와이드 접이식 목 폴딩, K24- 컵보관걸이 _휴대폰 홈 _논",21100,5547404046,False,40,,,False,제이에스글로벌,0,,NULL,NULL,NULL,NULL,NULL,NULL
748,862,503219,"원룸 좌식 컴퓨터 책상 작업용 접이식 베드 침대 책상 겸 테이블, 라지 평면 밴드 서랍",31400,4612797935,False,32,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
749,863,503219,"접이식 테이블 혼술 상 혼밥 자취 캠핑 차박 밥 독서대 침대 위 책상 컴퓨터 대학생 기숙, 옵션12",75400,5591070158,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
750,864,503219,"티지153 대나무라탄 농가 제품 쓰레받기 바스켓쟁반 사용 I민간 숏 수납, 엘로 레이스 펀칭 타입 20 *5",25000,5589721702,False,23,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
751,865,503219,"결혼함 E경축함 미니 도트 과자 단오절 토트 가정용 농가 요리 신에게, V82 -클래식 홑겹 짙은색 식품 케",102500,5566320423,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
752,866,503219,"108032 복숭아과일 노르딕 대리석 멜라민 과일 빵트레이 쟁반, 마블링",19500,4785173750,False,0,,,False,UNKNOWN,0,,NULL,NULL,NULL,NULL,NULL,NULL
753,867,503219,"폼플렉스 손뜨개질 제품 대나무라탄 레쉬 낚시모자 레인가드 삿갓 등갓 장식 무대 퍼포먼스, 타입 양식 560c m (엘로우 )장",27700,4980112655,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
754,868,503219,"유나네집 토박이집 민속 핸드메이드 줄기 제 차잎 진열 장식품 포토, 구멍있는 직경 40 센치 공 （2mm",31500,5508263200,False,19,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
755,869,503219,"고급품 수작업 정밀함 맷돌 천연 금 레이스 죽죽 제 실심 옥죽 가지고 놀다 도트 악세사리 원료 하이 촘촘함 선녀 초선 패션, 한가닥 골드 벨벳 옥죽 원료",14800,5550909577,False,36,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
756,871,503219,"피크가성비[이거찜] 프리미엄 접이식 침대 테이블/태블릿PC테이블최저가, 접이식테이블_우드",13300,4740026632,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
757,873,503219,"노멜스토어 책상테이블 와이드 가능 침대위 플바인딩 기숙사 판 침실 신기 공부 숏, 스몰자 타입 50 *30 *28 색상",18500,5478857311,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
758,874,503219,"큰 구멍 대나무라탄 햇볕에 물건 뼈가 없다 비닐 플라스틱 식량 신품 자 독창적 광주리 빅, 방공 7.5mm 소쿠리",25900,4989885163,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
759,875,503219,"모야몬데 침대위 작은테이블 플바인딩 루즈테이블 기숙사 윗가게 창문블라인드 소녀 침실 땅바닥에 앉다 책상테이블, 기함 판 곰돌이 핑크 컵보관걸이 _카",28700,5393605508,False,25,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
760,876,503219,"다기능접이식 거실테이블 빈티지 원목 발코니 캐주얼 접이식 테이블 가정용 노, 04 중간 테이블 + 3단 선반",208000,5575146634,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
761,877,503219,"다기능접이식 거실테이블 침대 위 책상 침실에는 접을 수 간편 다기능 노, 04 우드 화이트 미끄럼 방지 면 패드",106870,5575151719,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
762,879,503219,"더블유컴퍼니 채찍 미니 뿌리 컵 홀더 잔자루 차차 하이 다도 부품 몸을 찌르다, 9사다리",20300,5478413141,False,20,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
763,880,503219,"대나무라탄 도트 행거바스켓 펀칭 다과자 형과자 브라질너츠 스몰자 핸드메이드 포인트 하트바구니, 라이트그린 색깔 라이트그린 색깔 23",15600,5473613547,False,28,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
764,881,503219,"롱 80 50 하이 70 90CM 화이트 승강가능 모바일 소파베드 라인 책상테이블, 수출함 형 -단풍나무색 60 *40",39200,5573652706,False,28,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
765,882,503219,"장신구 펀텐트 청 자기무늬 벽면 모빌 독창적 유아자수원 복도 천정 교실 농가악 A핸드메이드 대나무라탄, 30cm*30cm",17600,4928834679,False,33,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
766,883,503219,"다기능접이식 거실테이블 기숙사 침대 접이식 큐티 학생 책상 다용도 휴대용 탁자, 04 달 모양 블루+카드 슬롯 데스크톱+미끄",111940,5575000350,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
767,884,503219,"팜플렉스 10자리 ~ 15자리 쿨링시트 대나무 시원한베개 48X74 싱글 실얼음 등침석 한쌍 치다 2, 엘레강스 체크 빙등 양면 베게커버",31100,5068715340,False,48,,,False,,,,NULL,NULL,NULL,NULL,NULL,NULL
768,886,503219,"더비주퀸 퍼터키퍼 야생 복숭아나무 가지 귀신을 잡다 방망이 임부 밤길 화살 마을 자택 동남 나무로 만든 것이다 늙은 주사, 귀신을 잡다 방망이 _조롱박 타입 이",19900,4810296046,False,30,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
769,887,503219,"굿씽인디 가정용 원 공기건조 포토 룩 편액 구멍있는 소쿠리 자, 구멍있는 직경 67 센치 공 （5-7",31000,5483512234,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
770,888,503219,"디쿠체1 수작업 정밀함 맷돌 천연 금 레이스 죽죽 제 실심 옥죽 가지고 놀다 도트 악세사리 원료 하이 촘촘함 선녀 초선, 사용 올리브오일",17100,5552665570,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
771,889,503219,"접이식테이블 다용도 좌식 간이 작은 테이블 침대 상판 접기 게으름뱅이 노트북 책상침실 학생 기숙사 책상서식 책상침대, 19 호두나무 7050(더하기 기호)",29070,4322721675,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
772,890,503219,"루루윗 실심 도트 악세사리 아들 고밀도 염주 팔찌 남성 우드 골동품 뿌리 휴대용 가지고 놀다 압축을 풀기, 직경이 약 2.0cm 롱 대략 6cm",92200,5584918180,False,21,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
773,891,503219,"뒤집힌 비판함 부침개 도구 뒤집다 큰 떡을 메다 봉 후죽 판대삽 내열 날 라우빙, 길이 약 80cm2 뿌리",20000,4847131623,False,45,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
774,892,503219,"노트북쿨링패드 무릎책상 집순이이 침대 위 작은 테이블 접이식 식탁 난죽 기숙사 노트북 트레이핸들 원목 게으름뱅, 01 우드 트레이 테이블",31840,5383646199,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
775,893,503219,"힐링 침실 플바인딩 비닐 플라스틱 경량 글씨 기숙사 노트 침대위 사용 루즈테이블, W호형 아치스틱 블랙 트리밍",28000,5530179818,False,31,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
776,894,503219,"베이비윙 등나무라탄 봄 헤엄치다 물 5 광주리 거실 있음 뚜껑 노르딕 토트 장바구니 수납, 20cm 쓰레받기 _하이 나무틀 -V",22900,4846620542,False,46,,,False,베이비윙,0,,NULL,NULL,NULL,NULL,NULL,NULL
777,895,503219,"TJS679786좌식 책상 접이식 침대 테이블 베드테이블, 그레이",14850,4975968686,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
778,896,503219,"까사미아거실테이블 이동식 스탠딩 리프트업 쇼파 침대 보조 베드 접이식 책상, 화이트",42300,5437189544,False,0,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
779,897,503219,"힐링 침대머리 노트북테이블 플바인딩 중책상 중학교 생 가정용 심플 롱스틱, 호 블루 W다리밴드 카드 홀더",30100,5530189093,False,44,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
780,898,503219,"노르딕 책상테이블 심플 가정용 글씨 침실 탑 사무용책상의자 콤비네이션, 겨루다 삼나무 120CM _006 타",276300,5559363742,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
781,899,503219,"글로벌에코 침대위 작은테이블 와이드 책상테이블 노트북테이블 기숙사 침실 소테이블 판 가정용, 호두색 W다리밴드 카드 홀더",25700,5528460329,False,40,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
782,900,503219,"멀바우가구 죽제 아주 새롭운 그테이블 핸드메이드 기예 대나무 공예품 독창적 진열 장식품 실내 완구 위빙 라탄 만들다, 연그레이",22800,5571566727,False,49,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
783,901,503219,"베드트레이 침대책상 침대 노트북 테이블 미니, M",27800,1985715628,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
784,902,503219,"다용도 좌식테이블 소파 협탁 겸 거실 테이블 노트북테이블 침대 책상 베드트레이 인강, 브라운화이트",49900,5448421968,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
785,903,503219,"와이드 컴퓨터 노트북테이블 침대위 심플 플바인딩 자, 화이트 나뭇결 논슬립 미끄럼방지 컵보",27700,5536926435,False,19,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
786,904,503219,"쿠키 목 테이블소 가능 접이식매대 위 기숙사 만들다 심플 침대 다용도책상, 이형 스카이블루 색깔 논슬립 미끄럼방",30700,5577605634,False,41,,,False,쿠키,0,,NULL,NULL,NULL,NULL,NULL,NULL
787,906,503219,"침대위 책상테이블 컴퓨터 기숙사 접이식 침실 학생 공부 작은테이블 와이드 글씨, 바칸디핑크 컵보관걸이 _카드 슬롯 _",19600,4785155736,False,31,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
788,907,503219,"2야채말리기 신기 공기건조 원 쌀 제품, 무 공 외 직경 24cm",25700,5594839647,False,43,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
789,909,503219,"다기능접이식 거실테이블 침대 위 테이블에 선풍기 노트북 책상 다기능 테이블, 08 쌍꽃 띠 스트라이프 [빅 사이즈 서랍",123100,5575186495,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
790,910,503219,"기록장노트 접을 수 있습니다 컴퓨터 이동 회전 침대 위 사이드, 블루",24200,4685725324,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
791,913,503219,"대나무 제품 마켓 농용 슬림 공예 직사각형 바구니 전원 사용 등나무라탄, 컬러 보강 A타입 색상",181000,5559308306,False,46,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
792,915,503219,"다기능접이식 거실테이블 침대 책상 접기 대학생 기숙사 노트북 책상 학습 다, 09 컵받침+카드 슬롯+고상한 나무 무늬",129700,5575187328,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
793,917,503219,"글로벌마케팅인사이트 바구니선반 제품 가정용 핸드메이드 농가 대나무라탄 접시 룩 가벼운 식사, 30cm 본색 광주리",25600,5572855845,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
794,919,503219,"유럽제라늄 설유화 유쥬나무 조팝나무 화이트데이 상사 테이블 티 카네이션 화예 분재 시뮬레, 옵션27",42500,5532022792,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
795,920,503219,"접이식테이블 다용도 좌식 간이 맞춤 맞춤형 기숙사 침대용 접이식 책상 글씨판 슬립온 캐릭터 애니메이션 주변 2, 21 밀짚모자의 초음",30920,2360805035,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
796,921,503219,참좋은 주방매트(중)44x94cm.,16060,5466860024,False,14,,,False,,0,,NULL,NULL,일반,NULL,NULL,NULL
797,922,503219,"HNI 제품 야채접시 언발 위빙 트레이 과자, 네온 엘로 엘로 대광주리 15cm",21000,5486435577,False,45,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
798,923,503219,"빅트랜드 침대위 사용 애니메이션 오버사이즈 기숙사 책상테이블 플바인딩 와이드 소테이블, 카드 슬롯 높이다 타입 -라이트 복숭",25600,5452459060,False,43,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
799,924,503219,"글로벌에코 침대위 기숙사 윗가게 아래 침실 심플 공부 사용 작은테이블 와이드, 그린 논슬립 미끄럼방지 솔리드 무지",26100,5528461717,False,36,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
800,925,503219,"차이코생활 테 박스 소원함 야채 수작업 팬시 대나무라탄 전원 구식의 쌀뜨물 더블 귀 양수 손질 날, 큰사이즈 라지 직경 48-51cm 하",56900,5541284606,False,48,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
801,926,503219,"리디하우스 LYDIE HOUSE 경멸 영화 결혼기념일 배치 박죽 멀티 호롱캔들 쪽지 대나무조각 꽃 죽봉 공사 줄기, Q80 -와이드 5밀리미터 롱 0.",27300,5594287113,False,34,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
802,927,503219,"영남 커뮤니케이션 테이블소 사용 의 노인 폴딩 글씨 환자 숏 기숙사 식사, 스퀘어 말굽 다리와 열매 그린",30100,5551209482,False,25,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
803,928,503219,"글로벌에코 침대테이블 온돌 글씨 가정용 작은테이블 중 고등학교 생 공부테이블 기숙사, 6030 핑크",22000,5526706982,False,20,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
804,929,503219,"propark 컴퓨터 침대위 기숙사 와이드 작은테이블 소녀 윗가게 침실 플로어 윈도 책상테이블 휴대, Wbe grayish 타입",22200,5468550183,False,22,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
805,930,503219,"쁘미네 의협심이 강함 여성 무협 엔틱 모자 베일 고대복장, 화이바 길이 （110CM ）",19900,4841883277,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
806,931,503219,"에이치엠글로벌 침대위 작은테이블 플바인딩 루즈테이블 기숙사 윗가게 창문블라인드 소녀 침실 땅바닥에 앉다 책상테이블, 이지 판 호형 아치스틱 그린",30100,5512784610,False,33,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
807,932,503219,"침대위 와이드 작은테이블 접이식 식탁 소녀 땅바닥에 앉다 심플, 디저트 곰 타입 （카드 슬롯 컵보관걸",19800,4773810889,False,29,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
808,933,503219,"본플렉스 여학생방석 발열 죽제 단열 컴퓨터 의자 자동차 하나 쿨시트 차방석 차량 원형 걸상, 본색 가선 방석",22600,5068790727,False,47,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
809,934,503219,"수공 계란 원형 소품 핸드메이드 브라질너츠 두층 그테이블 대나무 훼미리바스켓 과자, 스모크 20cm 하이 6.5cm",20000,5485165247,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
810,936,503219,"II0lI인체공학 높낮이 각도조절 침대책상 베드트레이 A6Lll0II, 본상품선택",35590,5584999235,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
811,937,503219,"ARK Village 침대테이블 새로이 함 내수판매 침대위 창문블라인드 와이드 남의 침실 소테이블 공부 땅바닥에 앉다, 로사쿠라 분말 （미니멀리즘 암웨이의",31400,5522963849,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
812,938,503219,"대나무라탄 수작업 대소쿠리 쓰레받기 제품 쌀을 씻다 세탁 야채 물빠짐 공기건조, 직경 30 센치",26000,5574918360,False,45,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
813,939,503219,"수공 위빙 자 대나무라탄 차잎 공기건조 구멍있는 필기 장식 그리다 화죽 편액 세탁 물빠짐, 40CM 플랫 타입",33800,5531772689,False,28,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
814,940,503219,"비비드쿠 대나무라탄 제품 농가 원 트레이 찐빵 수납 자죽 청 대소쿠리 과자, 붉은 선 원 대나무 쟁반 22 센치",20200,5481640904,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
815,941,503219,"기숙사 앉다 사용 의 신기 깔다 작은테이블 컴퓨터 책상테이블 심플, T61 -나무 대나무였다 7050 （",45400,5534338088,False,47,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
816,942,503219,"쇼핑샵 지휘봉을 잡았다 가정용 대나무 줄기 집안 대척 세자 경제자들 교사 여성 전용 교회자 라탄 교봉, 사설 -무각도",15400,5587830719,False,18,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
817,943,503219,"접이식침대미니인용베드협탁테이블트레이 MT4-K4I 1인용 z6A6723, 옵션선택은>그린",17040,5542382522,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
818,944,503219,"다용도 우드 침대 옆 선반 베드트레이 원목테이블, 원목 소형",29200,1956789369,False,14,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
819,945,503219,"서준정보시스템 2단수납바구니 대나무라탄 쓰레받기 더블레이어 위빙 제품 농부림 핸드메이드 원 물빠짐 건조망 대광주리 소쿠리, 원 쓰레받기 큰사이즈 라지 _나무 거",29000,5571313330,False,30,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
820,946,503219,"침대 옆 접이식 베드 트레이 테이블 노트북 업계 일본 산 컴퓨터 멀티 리프트 SANWA, 17 단면 배기 리프트 왜건 화이트 DESK",214750,5563143394,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
821,947,503219,"사각 실리콘 식탁 매트 테이블매트, 그레이",6730,2131979189,False,0,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
822,948,503219,"패션 직구 수작업 쓰레받기 쌀 5대나무의 둥근 것 구멍있는 양소품 대나무라탄 농가 공 겨, A타입 외경 42 하이 13cm 원래",31300,5569675914,False,37,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
823,949,503219,"직구나라 수공 핸드메이드 대나무라탄 제품 소쿠리 과자 트레이 농부림 가정용 위빙 원, 붉은 변 계란형 25cm *18cm",15400,5526218696,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
824,951,503219,"접이식테이블 다용도 좌식 간이 간이 노트북 침대에서 책상을 만드는 사람은 책상 큰 사이즈의 학생 기숙사용 학습용 책상을 접을 수 있, 11 연두색",23520,4314810105,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
825,952,503219,"[개미상회] 개미상회쇼파포켓 침대 스토리지 가방 테이블 주머니 홀더, B type BL09107",8240,4968744348,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
