,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어,행거 종류,행거 타입,거울
0,1,184600,"영일에이치비 넘버원 선반형 이동식 행거, 블랙+화이트",19800,5257527,True,41,4.5,8212.0,False,,0.0,1643.0,95 x 44 x 100~160 cm,화이트,철제,NULL,NULL,NULL,NULL
1,2,184600,"올리빙 나무 스탠드 옷걸이, 나무 화이트",10500,112040,True,56,4.0,10686.0,False,올리빙,0.0,2513.0,170 x 35 cm,화이트,철제,모던/심플,NULL,NULL,NULL
2,3,184600,"트레벨 그란데 더블스탠드 행거, 블랙",23600,261421309,True,8,4.5,2474.0,False,트레벨,0.0,1568.0,140 x 57 x 150cm,블랙,철제,NULL,NULL,NULL,NULL
3,4,184600,"코멧 홈 베이직 스탠드행거, 블랙",12220,1676362802,True,27,4.5,2263.0,False,코멧,0.0,2266.0,105 x 37 x 155 cm,블랙,NULL,모던/심플,스탠드/이동식,NULL,NULL
4,5,184600,"가화홈시스 기본형 3단 수납바구니 옷걸이 행거 N3LB3302, 기둥(아이보리) + 부품(검정)",37370,205424051,True,0,4.5,808.0,False,가화홈시스,0.0,709.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
5,6,184600,"실속형 튼튼 2단 행거, 블랙",14710,4698413208,True,11,4.0,146.0,False,,0.0,146.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6,7,184600,"트레벨 수납 1단 사다리 고정행거 9009, 블랙",12900,13294220,True,4,4.0,9116.0,False,트레벨,0.0,1824.0,66 x 38 x 120 cm,블랙,철제,NULL,NULL,NULL,NULL
7,9,184600,"넘버원 와이드 2단 행거, 블랙",36800,1421638352,True,0,4.5,883.0,False,,0.0,877.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
8,10,184600,"가화홈시스 기본형 5단 수납바구니 옷걸이 행거 N3LB4502, 기둥(아이보리) + 부품(검정)",46870,205424035,True,3,4.5,874.0,False,가화홈시스,0.0,703.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
9,11,184600,"프라임행거 엘스옷걸이 TC-286, 화이트",27420,2114769,True,14,4.5,2485.0,False,,0.0,767.0,높이 175cm x 너비 45cm,화이트,철제,모던/심플,NULL,NULL,NULL
10,12,184600,"코멧 싱글 레일 높이조절 이동식 행거, 화이트",13900,1960906253,True,48,4.0,504.0,False,코멧,0.0,504.0,NULL,NULL,스테인리스,모던/심플,NULL,NULL,NULL
11,13,184600,"프라임행거 심플 2단 조절행거 28mm, 아이보리함마분체도장, 기타(블랙)",26640,175224832,True,13,4.0,908.0,False,,0.0,471.0,75~130 x 170~280 cm,화이트,철제,NULL,NULL,NULL,NULL
12,14,184600,"넘버원 폴 행거, 화이트",17800,1204547413,True,0,4.5,820.0,False,,0.0,775.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13,15,184600,트레벨 38파이 2단 행거,27100,350833,True,2,4.5,1134.0,False,트레벨,0.0,503.0,120 x 260 cm,화이트,철제,NULL,NULL,NULL,NULL
14,16,184600,"정리인행거 심플리프 스탠드 행거 105, White",17310,224459998,True,4,4.5,539.0,False,,0.0,539.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
15,17,184600,"룸인하우스 32mm 2단 행거, 화이트",17300,167220612,True,23,4.5,1341.0,False,텐바이텐,0.0,826.0,180~245 x 75~135 cm,화이트,철제,NULL,NULL,NULL,NULL
16,18,184600,"아이리스 프리미엄 모던 선반 스탠드 행거 PI-B3, 블랙",59900,22443536,True,6,4.5,2062.0,False,아이리스,0.0,709.0,101 x 40 x 150 cm,블랙,철제,NULL,NULL,NULL,NULL
17,20,184600,"이지 멀티 행거 2단 38mm, 혼합색상",26020,1581653119,True,4,4.0,277.0,False,,0.0,277.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
18,21,184600,"네이쳐리빙 논슬립 2단 바지걸이 카트형 행거, 혼합색상",28900,68162916,True,17,4.5,1073.0,False,네이쳐리빙,0.0,294.0,76 x 36 x 79 cm,그레이,스틸 + PVC + PP,NULL,NULL,NULL,NULL
19,22,184600,"아이리스 프리미엄 모던 선반 스탠드 행거 PI-B1, 화이트",34900,22443533,True,2,4.5,1995.0,False,,0.0,677.0,64 x 40 x 150 cm,화이트,스틸,NULL,NULL,NULL,NULL
20,23,184600,"소하임 밤부 조립식 코너 스탠드 옷걸이, 우드",29500,2070343486,True,0,3.5,643.0,False,소하임,0.0,644.0,NULL,NULL,NULL,모던/심플,NULL,NULL,거울 없음
21,24,184600,"썬데코 보급형 우드레핑 2단 행거, 오크우드/우드",18760,2790876,True,0,4.0,2366.0,False,썬데코,0.0,536.0,1310 x 2650 mm,브라운,철제,NULL,NULL,NULL,NULL
22,25,184600,"가구느낌 미니행거 철제 옷걸이 2단 수납선반, 블랙",15130,4395369341,True,3,4.5,221.0,False,가구느낌,0.0,169.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
23,26,184600,"리벤스 이동식 1단 행거, 화이트",11890,219917,True,35,3.5,3825.0,False,리벤스,0.0,545.0,84 x 42.5 x 102~166 cm,화이트,철제,NULL,NULL,NULL,NULL
24,27,184600,"소하임 밤부 이동식 선반 옷걸이 행거, 우드",25500,2057497126,True,0,4.0,460.0,False,소하임,0.0,462.0,NULL,NULL,NULL,모던/심플,NULL,NULL,거울 없음
25,28,184600,"트레벨 38파이 파이프 4단 행거, 화이트",37500,2584353,True,5,4.0,1351.0,False,트레벨,0.0,394.0,4단,화이트,스테인리스,NULL,NULL,NULL,NULL
26,29,184600,"업그레이드 이동식 2단 행거, 아이보리",40680,40624,True,7,4.5,3023.0,False,업그레이드,0.0,371.0,950~1450 x 960~1600 mm,실버,스테인리스,NULL,NULL,NULL,NULL
27,30,184600,"하우스데이 원터치 폴행거 4단, 블랙",38710,24012424,True,28,5.0,435.0,False,,0.0,259.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
28,31,184600,"넘버원 다용도 폭조절 수납선반행거 4단, 혼합 색상",56450,110767445,True,5,4.5,511.0,False,,0.0,238.0,110 x 43 x 260 cm,실버,철제,NULL,NULL,NULL,NULL
29,32,184600,"트레벨 그란데 스탠드행거, 화이트",12900,210724295,True,0,4.5,3108.0,False,트레벨,0.0,1191.0,104 x 43.3 x 142.3cm,화이트,철제,NULL,NULL,NULL,NULL
30,33,184600,"코멧 더블 레일 높이조절 이동식 행거, 화이트",18900,1960906294,True,48,4.5,182.0,False,코멧,0.0,183.0,NULL,NULL,스테인리스,모던/심플,NULL,NULL,NULL
31,34,184600,"[왕자행거] 왕자 2단너비조절행거(nhc556-1), 상세 설명 참조",19260,99319552,False,6,4.5,458.0,False,왕자행거,0.0,180.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
32,35,184600,"까사마루 벨라 서랍형 행거, 베이지",47900,10197419,True,36,4.0,2306.0,False,까사마루,0.0,504.0,930 x 450 x 1850 mm,베이지,철제,NULL,NULL,NULL,NULL
33,36,184600,"이지 멀티 행거 3단 38mm, 혼합색상",55000,1581652752,False,0,4.0,166.0,False,,0.0,167.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
34,37,184600,"피에스산업 업그레이드 이동식 1단 행거, 아이보리",25660,7683997,True,19,4.0,660.0,False,,0.0,103.0,1450 x 1600mm,화이트,철제,NULL,NULL,NULL,NULL
35,38,184600,"가화홈시스 6단 기본형 대용량 수납 행거 NLB4600, 기둥(아이보리) + 부품(검정)",40330,205424072,True,3,4.5,204.0,False,가화홈시스,0.0,154.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36,39,184600,"소하임 목재 조립식 코팅형 스탠드 옷걸이, 심플 + 우드",11900,1449389295,True,0,3.5,706.0,False,소하임,0.0,676.0,43x175(cm),베이지,소나무/나뭇결무늬코팅,모던/심플,NULL,NULL,NULL
37,40,184600,"트레벨 사다리 수납 2단 옷걸이 행거, 화이트",17300,291693264,True,12,4.5,837.0,False,트레벨,0.0,583.0,151 x 36 x 65 cm,화이트,철제,NULL,NULL,NULL,NULL
38,41,184600,"스텐레스 이동식 행거 NT-815, 화이트",18190,4671571925,True,41,4.5,85.0,False,,0.0,84.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
39,42,184600,"리빙해피 너비 조절 행거 2단, 블랙(클램프, 캡)",14170,5239001142,True,1,4.5,17.0,False,리빙해피,0.0,17.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40,43,184600,가화행거 클래식 더블커튼 행거 HLB4502,72040,20055644,True,12,4.5,1066.0,False,,0.0,373.0,285 x 150~250 cm,베이지,철제,NULL,NULL,NULL,NULL
41,44,184600,"넘버원행거 블랙스미스 2단 행거, 블랙",33800,1419600268,True,0,4.5,271.0,False,,0.0,272.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
42,47,184600,"트레벨 아이비 스탠드 옷걸이 행거, 화이트",16500,4656074856,True,2,4.5,52.0,False,트레벨,0.0,55.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
43,50,184600,"하우스레시피 듀코 확장형 더블 행거, 화이트",20100,289822923,True,53,4.0,754.0,False,하우스레시피,0.0,272.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
44,51,184600,"아이리스 파이프 이동 행거 CW3633-P2, 블랙",11900,2216520024,True,13,4.0,1599.0,False,아이리스,0.0,378.0,75 x 44 x 90~150 cm,블랙,철제,NULL,NULL,NULL,NULL
45,52,184600,"실속형 튼튼 4단 행거, 블랙",22540,4698413201,True,4,4.5,88.0,False,,0.0,89.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
46,53,184600,"엠에프매직하우스 무볼트 드레스룸 트리플행거 + 고무망치, 라이트그레이",42270,1297841942,True,0,4.5,313.0,False,엠에프매직하우스,0.0,299.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
47,54,184600,"숲속애 원목 스텐드 옷걸이, 내츄럴",24280,1338083554,True,12,4.5,185.0,False,숲속애,0.0,185.0,NULL,NULL,원목/우드,NULL,NULL,NULL,NULL
48,57,184600,"가화행거 스텐 이동형 1단 행거 SMH1000M, 실버 + 흰색",18400,50734186,True,13,4.0,240.0,False,,0.0,56.0,95 ~ 160 x 95 ~ 145 x 50 cm,실버,스테인리스,NULL,NULL,NULL,NULL
49,58,184600,"룸인하우스 32mm 3단 행거, 화이트",22930,167220606,True,11,4.5,802.0,False,텐바이텐,0.0,569.0,180~245 x 140~260 cm,화이트,철제,NULL,NULL,NULL,NULL
50,60,184600,"정리인홈 와이드리프 2단 1002 스탠드 이동 행거, 화이트",33800,2082505291,True,0,4.0,167.0,False,정리인홈,0.0,169.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
51,61,184600,"트레벨 25파이 2단 행거, 블랙",16700,200766762,True,0,4.0,1926.0,False,,0.0,899.0,"가로(71~120cm), 세로(220~260cm)",블랙,철제,NULL,NULL,NULL,NULL
52,62,184600,"베스트리빙 스틸 2단 이동형행거, 블랙",21350,29584668,True,3,4.0,522.0,False,베스트리빙,0.0,73.0,830 x 440 x 1640 mm,블랙,철제,NULL,NULL,NULL,NULL
53,63,184600,"아이코닉하우스 플레인 원목 스탠드 행거, 혼합색상",23300,1370540466,True,6,4.5,109.0,False,,0.0,108.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,64,184600,"엠에프매직하우스 무볼트 드레스룸 멀티행거 + 고무망치, 라이트그레이",37900,1297841949,True,33,4.5,348.0,False,엠에프매직하우스,0.0,307.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
55,65,184600,"코멧 와이드 고정식 2단 행거, 블랙",33990,4658849916,True,15,4.0,66.0,False,코멧,0.0,67.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
56,66,184600,"이동식원목행거60 NL505, 혼합색상",15220,4673749141,True,2,3.5,112.0,False,바보사랑,0.0,60.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
57,67,184600,"넘버원 폭조절 수납 선반 행거 3단, 혼합 색상",93000,111166366,False,0,4.5,220.0,False,,0.0,98.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
58,68,184600,"트레벨 프리모 와이드 이동식 옷걸이 행거, 아이보리",22900,4656074949,True,0,4.0,62.0,False,트레벨,0.0,62.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
59,69,184600,"하우스데이 나사방식 폭조절 김치냉장고 3단선반, 혼합 색상",49200,24012334,True,20,4.5,378.0,False,,0.0,175.0,1200 x 400 x 2600 mm,화이트,철제,NULL,NULL,NULL,NULL
60,70,184600,"태성아이템 스타일러 카트형 바지걸이 30p 행거, 블랙",34900,1318694056,True,0,4.5,124.0,False,,0.0,92.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
61,71,184600,"접이식 폭조절 자이언트 3단 행거, 웜그레이",39010,1218815901,True,8,4.5,73.0,False,,0.0,58.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
62,72,184600,"코끼리리빙 스탠드 행거 150 ERR-1511, 블랙",13410,1421420783,True,13,4.0,176.0,False,코끼리리빙,0.0,177.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
63,73,184600,"홈페리 새싹 철제 스탠드 옷걸이, 블랙",31900,1624218053,True,0,4.0,289.0,False,홈페리,0.0,109.0,NULL,NULL,강철/철제,NULL,NULL,NULL,NULL
64,75,184600,"미어캣 Daniel 스타일 철제 스탠드행거, 블랙",32800,2110317107,True,0,4.5,284.0,False,,0.0,286.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
65,76,184600,"알뜰 스텐레스 이동식 행거 500, 화이트",17430,4758982787,True,2,4.5,29.0,False,,0.0,29.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66,77,184600,"까사마루 미엘레 행거, 화이트",15900,3905402,True,20,4.5,9245.0,False,까사마루,0.0,458.0,1000 x 420 x 1555 mm,화이트,철제,NULL,NULL,NULL,NULL
67,78,184600,"우리행거 클래식 고정식 2단 행거 WCL 2502 25mm, 아이보리",17290,1727156191,True,4,4.5,216.0,False,,0.0,210.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
68,79,184600,"우디홈 원목 스탠드 옷걸이 스텐드 행거 이동식 인테리어, 엣지형 브라운",36900,2373863328,False,30,5.0,152.0,False,,0.0,153.0,W395xD395xH1750mm,브라운,"원목,MDF",모던/심플,NULL,NULL,NULL
69,80,184600,"왕자행거 화이트 2단행거 32mm, 화이트분체도장",26120,124390588,False,0,4.5,107.0,False,왕자행거,0.0,54.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
70,81,184600,"즐거운집 원목 스탠드 옷걸이, 알버",33900,185943133,True,0,4.5,705.0,False,즐거운집,0.0,281.0,390 x 390 x 1750 mm,브라운,원목,내추럴,NULL,NULL,NULL
71,82,184600,"우리행거 모던 이동식 세로 2단 바구니 행거 W MR-02C, 블랙, 화이트(철재바구니)",25370,1727156240,True,1,4.0,96.0,False,,0.0,72.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
72,83,184600,"아트박스/홈앤하우스 왕자행거 원터치 4단조절 행거(38mm), 본품",42750,99463864,False,0,4.5,418.0,False,홈앤하우스,0.0,162.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
73,84,184600,"미어캣 Bethel 2단 선반 철제 스탠드 행거, 퓨어화이트(무광)",91280,1746034221,False,0,4.5,212.0,False,,0.0,212.0,NULL,NULL,NULL,모던/심플,NULL,NULL,거울 없음
74,86,184600,"포메리트 러버 원목 스탠드 옷걸이 원형 A, 브라운",34090,4714989,True,36,4.5,1725.0,False,포메리트,0.0,224.0,395 x 395 x 1750 mm,브라운,고무나무 + 우레탄도장,내추럴,NULL,NULL,NULL
75,87,184600,"큐지오 틈새옷걸이 행거, 혼합 색상",7000,285999886,True,0,4.0,99.0,False,,0.0,71.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,88,184600,"조은세상 고무나무 스탠드 옷걸이, 사각B",31870,1594227363,True,1,5.0,119.0,False,조은세상,0.0,120.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,89,184600,"우리행거 모던 이동식 세로 2단 행거 W MB-02C, 블랙",23550,1727156224,True,1,4.5,73.0,False,,0.0,73.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
78,92,184600,"[Champs] 업그레이드 고정식 행거(25mm), 아이보리 함마톤 분체도장",20660,3687618,True,1,4.0,6880.0,False,,0.0,283.0,2단(pd0078),화이트,철제,NULL,NULL,NULL,NULL
79,93,184600,"두리펀 아폴로 카트형 바지 행거 20p, 혼합 색상",29900,160469537,True,66,4.5,186.0,False,두리펀,0.0,87.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
80,94,184600,"대성 정품(국산)이동식튼튼행거2단~4단행거 스탠드옷걸이 고정식행거 고정식옷걸이 행거, 03.이동식315",29800,1396585344,False,0,4.5,98.0,False,대성,0.0,98.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
81,95,184600,"키모 스틸 수납행거 와이드 선반형, 블랙",57900,5232667953,False,17,4.5,174.0,False,키모,0.0,177.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
82,96,184600,"룸앤홈 메종 멀티수납 행거, 화이트",27800,159888099,True,53,4.5,144.0,False,룸앤홈,0.0,53.0,980 x 400 x 1360 mm,화이트,철제,NULL,NULL,NULL,NULL
83,97,184600,"제이픽스 아이언 철제 옷장 행거 800, 블랙",57700,201850409,True,37,4.0,398.0,False,제이픽스,0.0,236.0,800 x 300 x 1625 mm,블랙,철제,NULL,NULL,NULL,NULL
84,98,184600,"가화홈시스 폭조절 대용량 4단 4폴 선반행거 3SLB4040, 기둥(아이보리) + 부품(검정)",58060,205424089,True,2,4.5,336.0,False,가화홈시스,0.0,251.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
85,99,184600,"하우스레시피 심플 베이비 행거 3단 트롤리, 화이트",45030,66579323,True,46,4.0,418.0,False,하우스레시피,0.0,92.0,63.5 x 36.5 x 115 cm,화이트,철제,NULL,NULL,NULL,NULL
86,100,184600,"이지온 국민튼튼 드레스룸 행거 EO-303 옷걸이 고정식 시스템 옷장 수납 튼튼한 철제 행거, 옵션1) EO-303, 커튼없음",58500,4890566049,False,17,4.5,21.0,False,,0.0,22.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
87,101,184600,"키모 모토 행거 1600, 블랙",48900,266770395,False,12,4.5,30.0,False,키모,0.0,29.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
88,102,184600,"이케아 키즈 크로키그 어린이 스탠드 옷걸이, 화이트",31500,177849534,True,4,4.5,43.0,False,이케아,0.0,38.0,NULL,NULL,NULL,모던/심플,스탠드/이동식,NULL,NULL
89,104,184600,"우리행거 클래식 고정식 4단 행거 WCL 2504 25mm, 아이보리",26740,1727156203,True,9,4.5,158.0,False,,0.0,159.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
90,105,184600,올리빙 원목 누드 시스템 행거선반,32900,237730057,True,0,4.0,201.0,False,올리빙,0.0,149.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
91,106,184600,"이지온 국민튼튼 드레스룸 행거 옷걸이 원룸 자취방 고정식 시스템 선반 수납 옷가게 2단 행거, 옵션1) EO-202, 커튼없음",43200,4884131451,False,10,5.0,15.0,False,,0.0,15.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
92,107,184600,"비스비바 머쉬 스탠드 옷걸이, 베이지",24090,109228225,True,22,4.5,337.0,False,비스비바,0.0,165.0,NULL,NULL,NULL,모던/심플,NULL,NULL,NULL
93,108,184600,"넘버원행거 블랙스미스 3단 행거, 블랙",43800,1419600196,True,0,4.5,278.0,False,,0.0,277.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
94,109,184600,올리빙 원목 누드시스템 트리플패키지 행거 선반,72000,198400789,True,0,4.0,494.0,False,올리빙,0.0,247.0,150.5 x 35 x 150 cm,베이지,원목,NULL,NULL,NULL,NULL
95,110,184600,"마켓비 SEEOT 스탠드행거, 블랙",14400,21464343,True,11,4.5,380.0,False,마켓비,0.0,111.0,80 x 46 x 148 cm,블랙,철제,NULL,NULL,NULL,거울 없음
96,111,184600,"하우스레시피 심플 더블행거 3단 트롤리, 화이트",59900,66579325,True,32,4.5,336.0,False,하우스레시피,0.0,76.0,63.5 x 36.5 x 163 cm,화이트,철제,NULL,NULL,NULL,NULL
97,114,184600,"엠에프매직하우스 모듈랙 베이직 2단 행거 + 고무망치, 화이트(행거)",21420,4691262551,True,1,4.5,9.0,False,엠에프매직하우스,0.0,9.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,115,184600,"영일에이치비 넘버원 선반형 이동식 행거, 블랙+화이트",19800,1555460300,True,41,4.5,51.0,False,,0.0,50.0,95~130cm x 95~160cm,화이트,"스틸파이프, 분체도장, 합성수지",NULL,NULL,NULL,NULL
99,116,184600,"까사마루 2단 접이식 행거, 혼합 색상",37110,21493042,True,53,4.5,520.0,False,까사마루,0.0,76.0,850~1200mm,실버,스테인리스,NULL,NULL,NULL,NULL
100,117,184600,"가화홈시스 폭조절 대형 2단 2폴 선반행거 3SLB2020, 기둥(아이보리) + 부품(검정)",31420,205424086,True,4,4.5,508.0,False,가화홈시스,0.0,433.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
101,118,184600,"리빙스타 스탠드 행거 트리 1, 화이트",16900,1734581645,True,9,4.5,36.0,False,리빙스타,0.0,36.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,119,184600,"까사마루 선수 행거, 베이지",44900,56923086,True,29,4.0,737.0,True,까사마루,,309.0,635 x 450 x 1710 mm,베이지,철제,NULL,NULL,NULL,NULL
103,120,184600,"트레벨 모먼트 옷걸이 스탠드행거 1단, 화이트",16500,1807071799,True,0,4.0,185.0,True,트레벨,,185.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
104,121,184600,"락앤락 논슬립 바지걸이 카트 + 바지걸이 12p LLD801, 블랙",22410,280840889,True,23,4.5,65.0,False,락앤락,0,59.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
105,122,184600,"[왕자행거] 왕자 이동식조절선반행거, 상세 설명 참조",18530,123585495,False,4,4.5,72.0,False,왕자행거,0,42.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
106,123,184600,"유성종합 폭조절 수납 선반 2단 행거, 혼합 색상",43400,111166395,True,3,4.0,329.0,False,,0,86.0,110x43x260,블랙,철제,NULL,NULL,NULL,NULL
107,124,184600,"은스홈 튼튼 너비 조절 2단 수납 선반 옷걸이 행거, 혼합색상",14210,335713803,True,3,4.5,49.0,False,,0,43.0,가로700~1100*높이2200~2600mm,화이트,철제,NULL,NULL,NULL,NULL
108,125,184600,"하우스레시피 낮은형 스탠드 행거, 화이트",22900,176810562,True,42,4.0,95.0,False,하우스레시피,0,37.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,126,184600,"프라임 2단 드레스룸 행거, 크림화이트",77090,1277735949,True,0,4.5,296.0,False,,0,129.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
110,128,184600,"가화홈시스 폭조절 대용량 3단 4폴 선반행거 3SLB4030, 기둥(아이보리) + 부품(검정)",50410,205424078,True,3,4.5,319.0,False,가화홈시스,0,250.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,129,184600,"룸앤홈 노르딕 선반 행거, 화이트",26900,25379411,True,18,4.5,644.0,False,룸앤홈,0,147.0,400 x 410 x 1410mm,화이트,철제,NULL,NULL,NULL,NULL
112,130,184600,정리인홈 WELL 811 선반 이동식 행거,25060,1392772149,True,1,4.5,52.0,False,정리인홈,0,52.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
113,131,184600,"가화홈시스 3단 바구니수납 드레스룸 더블커튼 행거 LB3302SDC, 기둥(아이보리) + 부품(검정) + 커튼(브라운)",60920,205424054,True,14,4.0,208.0,False,가화홈시스,0,103.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114,133,184600,"아이리스 모던 선반 행거 PI-B2, 화이트",40900,22443534,True,2,4.5,691.0,False,,0,164.0,64 x 40 x 151.2 cm,화이트,스틸,NULL,NULL,NULL,NULL
115,134,184600,"프라임 4단 드레스룸 행거, 브라운레이스",64300,295696099,True,9,4.0,2535.0,False,,0,281.0,170 x 170~280 cm,화이트,철제,NULL,NULL,NULL,NULL
116,135,184600,"하우스레시피 낮은형 스탠드 행거, 블랙",20800,1448869930,True,22,5.0,20.0,False,하우스레시피,0,20.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
117,136,184600,"리빙스타 모던 폴 행거, 화이트",17900,111312747,True,3,4.5,314.0,False,리빙스타,0,67.0,NULL,화이트,철제,NULL,폴/기둥식,NULL,NULL
118,137,184600,"심플 2단 행거 스탠드 철제행거, 화이트",38300,2350867736,False,0,4.5,9.0,False,,"2,500",10.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
119,138,184600,"[금일솔루션] 건조기 선반 드럼 세탁기 선반 앵글 거치대 세탁실 베란다 수납장(국내빠른배송), 3단 일반형(화이트프레임 라이트월렛 판)",76900,2306050616,False,35,4.0,65.0,False,,"10,000",65.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
120,139,184600,"리빙스타 방울 폴 행거, 화이트",23800,57037834,False,0,4.5,235.0,False,리빙스타,0,110.0,"지름 45,높이180~260",화이트,"32/38mm 스틸파이프,ABS합성수지",NULL,NULL,NULL,NULL
121,140,184600,"리빙스타 모던 스탠드 행거, 화이트",20900,111312772,True,6,4.5,109.0,False,리빙스타,0,30.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
122,141,184600,"올리빙 열매 스탠드 옷걸이, 화이트",10500,13660026,True,56,4.0,3114.0,False,올리빙,0,468.0,35 x 170 cm,화이트,철제,NULL,NULL,NULL,NULL
123,142,184600,"왕자행거 4단고정행거 NHC545-1, 아이보리",29290,113845464,False,0,4.5,170.0,False,왕자행거,0,67.0,NULL,NULL,NULL,모던/심플,설치형,NULL,NULL
124,143,184600,"까사마루 3단 접이식 행거, 화이트",53900,4920233,True,45,4.0,1696.0,False,까사마루,0,218.0,1045~1500 x 1470~1900 mm,화이트,스테인리스,NULL,NULL,NULL,NULL
125,144,184600,우드 조립식 스탠드 행거 코너 옷걸이,10500,5498421667,False,0,5.0,31.0,False,,0,31.0,43x175(cm),베이지,소나무/나뭇결무늬코팅,모던/심플,NULL,NULL,NULL
126,145,184600,"마켓비 BRANC 스탠드행거, 화이트",25900,20201233,True,0,4.5,102.0,False,마켓비,0,30.0,27 x 27 x 169.5 cm,화이트,철제,NULL,NULL,NULL,NULL
127,146,184600,"트레벨 행거 25파이 3단 + 수납선반 1단, 블랙",32700,202872546,True,0,4.0,2702.0,False,트레벨,0,167.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
128,147,184600,"우리행거 클래식 고정식 2단 행거 WCL 3802 38mm, 아이보리",93770,1727156225,False,0,4.5,20.0,False,,0,20.0,NULL,NULL,NULL,NULL,설치형,NULL,NULL
129,149,184600,"엠에프매직하우스 무볼트 드레스룸 싱글 행거 + 고무망치, 혼합색상",31900,1349698907,False,0,4.5,113.0,False,엠에프매직하우스,0,97.0,NULL,NULL,NULL,NULL,스탠드/이동식,NULL,NULL
130,150,184600,"가화홈시스 4단 옷걸이 드레스룸 커튼 설치형 행거 LB3400SD B, 아이보리(기둥, 가로봉) + 검정(부품) + 오렌지(커튼)",59220,133066969,True,1,4.0,144.0,False,가화홈시스,0,78.0,NULL,아이보리,철제,NULL,NULL,NULL,NULL
