,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어
433,558,184613,"버플리 자연 원목 서랍장, 4_2.자연 슬라이드 거울수납장_엔틱오크A1M001AX",190000,38833742,False,2,4.5,6.0,False,버플리,착불배송,3.0,가로(W)1180x세로(D)180x높이(H)600(mm),브라운,원목,NULL
434,561,184613,"팀버스 러버 원목 600 5단 서랍장(원색), 원색",112900,286497130,False,0,4.0,5.0,False,,착불배송,4.0,NULL,NULL,NULL,NULL
435,562,184613,"동서가구 미하스 400 3단서랍장 DF640767, 그레이화이트",59900,255253668,False,31,4.0,8.0,False,동서가구,착불배송,6.0,NULL,NULL,NULL,NULL
436,564,184613,"미자크 화이트 5단 서랍장 수납장 옷서랍장 틈새 모던 빈티지 인테리어 800, 화이트 5단서랍장(화이트/빗살)",89900,5269456371,False,0,5.0,3.0,False,,착불배송,3.0,NULL,화이트,NULL,NULL
437,565,184613,"각시방가구 쇼콜라 엣지 800 5단 서랍장, 메이플그레이",88900,1418002619,False,0,4.5,3.0,False,,착불배송,3.0,NULL,NULL,NULL,NULL
438,566,184613,"[퍼니코] 아리아 800 4단서랍장, 화이트",69900,162912267,False,49,2.5,2.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
439,568,184613,"동서가구 헤이즈 그레이 600 5단 서랍장, 그레이화이트",99000,41091510,False,50,4.5,17.0,False,동서가구,착불배송,5.0,NULL,NULL,NULL,NULL
440,569,184613,"동서가구 퓨어 3단 600서랍장 DF905457, 화이트",56900,24974360,False,38,4.0,4.0,False,동서가구,착불배송,3.0,NULL,NULL,NULL,NULL
441,570,184613,"팬물산 바네스 2단 서랍장, 화이트",37240,4604379442,True,22,4.0,13.0,False,팬물산,0,13.0,NULL,NULL,NULL,NULL
442,571,184613,"데코라인 가이아 4단 서랍장 골드 속깊은 옷수납장, 화이트",109000,5113889974,False,58,,,False,데코라인,착불배송,,NULL,NULL,NULL,NULL
443,574,184613,"동서가구 라임 속 깊은 광폭 600 5단서랍장 DF642270, 화이트",129000,1593649338,False,41,4.0,11.0,False,동서가구,착불배송,11.0,NULL,NULL,NULL,NULL
444,575,184613,"[천삼백케이] [도도가구] 브랜든800 4단서랍장, 메이플화이트",106600,4400642795,False,3,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
445,576,184613,케미에르 멀바우 4단 서랍장 KMR-113,122400,70072217,False,34,5.0,5.0,False,,0,4.0,450mm x 400mm x 1050mm(h),브라운,합성목재,NULL
446,577,184613,"보루네오하우스 프라임 존 800 5단 서랍장 SW0112 착불, 워시화이트",129000,121779852,False,51,4.0,41.0,False,보루네오하우스,착불배송,19.0,NULL,멀티(혼합)컬러,MDF,NULL
447,578,184613,"제이에스리빙 사이드테이블 침대 미니 협탁 침대옆 간이 수납장 보조 진열장 진열대 쇼파 베드 원룸 침실 거실 인테리어 원목 엔틱 다용도 2단 3단 우드 K745 43x27x60, 43*27*60 우드 코코 선반 협탁",29800,1829973291,False,40,2.5,2.0,False,,0,2.0,NULL,NULL,NULL,NULL
448,579,184613,"철제 세로 서랍장 10단 수납장 인테리어가구, 솔리드베이지",86360,190872582,False,4,4.0,7.0,False,마켓비,0,5.0,NULL,NULL,NULL,NULL
449,581,184613,리바트 모뜨 와이드 서랍장,222440,40559126,False,41,5.0,7.0,False,리바트,0,5.0,NULL,NULL,NULL,NULL
450,582,184613,"가이온 비트 5단 800 서랍장, 아카시아",89800,68722049,False,51,4.5,7.0,False,가이온,착불배송,4.0,800X1225X490,베이지,합성목재,NULL
451,583,184613,"동서가구 뉴 하임 800 5단 서랍장 서랍/수납장>>서랍장, 화이트오크",115000,153479049,False,47,5.0,3.0,False,동서가구,착불배송,3.0,NULL,NULL,NULL,NULL
452,584,184613,"라자가구 위드 600 로웰 원목 5단 서랍장 sj021, 내추럴",279000,1163935980,False,27,5.0,1.0,False,라자가구,착불배송,1.0,NULL,NULL,NULL,NULL
453,585,184613,"엣지퍼니처 플젠 450 2단 서랍장, 아카시아",48000,60816136,False,0,5.0,3.0,False,엣지퍼니처,착불배송,2.0,너비: W450mm X 깊이 : D400mm X 높이 : H550mm,브라운,합성목재,NULL
454,586,184613,"르반떼 LPM 3단800 서랍장, 그레이",79900,311688943,False,23,5.0,2.0,False,라레스가구,착불배송,1.0,NULL,NULL,NULL,NULL
455,587,184613,"하이앤드리 메종 800 엔틱 그레이 4단 드레스룸서랍장 시스템옷장 옷방 악세서리 수납장 아일랜드서랍장 서랍장, 오크브라운",142800,1343249403,False,27,4.0,1.0,False,,착불배송,,NULL,NULL,NULL,NULL
456,588,184613,"새싹가구 클릭수납 시리즈 400 2단 서랍장, 핑크",49280,5335270054,False,0,5.0,2.0,False,새싹가구,착불배송,2.0,NULL,핑크,NULL,모던/심플
457,589,184613,"가이온 메리유 3단 800 서랍장, 화이트",69800,168841326,False,58,5.0,5.0,False,가이온,착불배송,3.0,800X760X500,화이트,합성목재,NULL
458,590,184613,"호두데코 스마트 아일랜드 서랍장, 화이트",116000,231644929,False,10,4.0,14.0,False,,착불배송,4.0,600x500x800(mm),화이트,합성목재,NULL
459,592,184613,"해해동동 M4(미니4단)서랍장 서랍장, 화이트",46900,266053613,False,50,2.5,2.0,False,해해동동,착불배송,2.0,(W)220*(D)400*(H)855mm,화이트,합성목재,NULL
460,594,184613,"모카 2단 와이드 화장대 미니 원룸 안방 옷 다용도 와이드 슬림 낮은 서랍장 800, 모카 2단 800 서랍장, 멀바우",63900,4610812769,False,50,,,False,벨리카가구,착불배송,,NULL,NULL,NULL,NULL
461,595,184613,"[더젠] 필101 1200 서랍장세트1(5단서랍장 2조), 색상:메이플",123000,88389591,False,0,3.5,9.0,False,더젠,착불배송,6.0,NULL,NULL,NULL,NULL
462,596,184613,"아씨방가구 빈티지 800 3단＋1200 3단 서랍장세트, 그레이",194900,92590276,False,14,5.0,1.0,False,,착불배송,,NULL,NULL,NULL,NULL
463,597,184613,"이정가구 레오600 2단 서랍장, 오크",47900,102585200,True,8,3.5,22.0,False,,0,9.0,NULL,NULL,NULL,NULL
464,599,184613,"젠시아 DF 스노플 1000 3단 서랍장 (착불)/, 화이트",94900,4350630781,False,74,5.0,2.0,False,젠시아,착불배송,2.0,NULL,NULL,NULL,NULL
465,600,184613,"마켓비 OFFICY 5단 서랍장, 화이트(9094.2557)",44900,4774802451,True,0,,,False,마켓비,0,,NULL,NULL,NULL,NULL
466,601,184613,"솔로리빙 돌고래 광폭 800 3단 서랍장 안방 드레스룸 옷 속옷 정리 수납장 수납서랍장 서랍정리 옷정리 광폭서랍장 침실서랍 옷수납 옷정리, 오크원",86900,1523051906,False,11,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
467,602,184613,"오블리원 파스텔톤 컬러손잡이 3단 속옷정리 서랍장, 핑크",22400,4930744473,True,0,2.0,1.0,False,,0,1.0,27 x 19 x 29 cm,멀티(혼합)컬러,PP,NULL
468,603,184613,"[천삼백케이] [아이리스코리아] 아이리스 플라스틱 수납장 정리함 BC-500S, 단품",18900,4601717057,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
469,605,184613,"아씨방가구 빈티지 1200 3단 와이드 서랍장, 화이트",119000,92590575,False,7,4.0,23.0,False,,착불배송,3.0,NULL,NULL,NULL,로맨틱
470,607,184613,"리아룸 달린 정리함, 네이비",25700,184635980,True,0,3.5,18.0,False,,0,11.0,NULL,NULL,NULL,NULL
471,609,184613,"올슨 깊은 3단 서랍장 800, 올슨 3단 800 서랍장, 화이트",116900,1973503157,False,46,4.5,3.0,False,벨리카가구,착불배송,3.0,NULL,NULL,NULL,북유럽
472,610,184613,"달리빙앤 프레아 4단 서랍장(강화유리상판), 화이트",96900,1371848,False,0,4.5,63.0,False,,착불배송,8.0,NULL,화이트,합성목재,NULL
473,611,184613,"아이리스 시스템 컬러 수납박스 대형 BC-500, 베이지",13890,5275935497,True,0,5.0,2.0,False,아이리스,0,2.0,40 x 50 x 23.5 cm,NULL,NULL,NULL
474,612,184613,"이케아 정품 헬메르 이동식서랍유닛 28x69cm, 화이트",43000,5353890420,False,0,5.0,1.0,False,이케아,0,1.0,NULL,NULL,NULL,NULL
475,614,184613,"크리밍 웨인스코팅 1500 와이드 원목서랍장 화이트, 그린",516040,328977317,False,3,4.0,5.0,False,,착불배송,5.0,NULL,NULL,NULL,NULL
476,615,184613,"[K쇼핑]패브릭 수납 서랍장 4단5문, 브라운 콤비",69800,5140764463,False,0,,,False,럼블,0,,NULL,NULL,NULL,NULL
477,617,184613,">A++Alowaa◎◎◎_포인트 인테리어 독특한 여행가방 모양 4단 서랍장 빈티지인테리어 빈티지서랍장 소품 미니서랍 앤틱서랍장_1547#best!!&^^, 선택옵션잘확인하셨죠@B",148180,5475610516,False,19,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
478,618,184613,"해해동동 포린1200옷장세트(5) 서랍형옷장, 웬지백",167000,25242904,False,20,5.0,1.0,False,해해동동,착불배송,1.0,(w)1220*(D)550*(H)1880mm,블랙,합성목재,NULL
479,620,184613,"정리 멀티 가로 2단 4칸 서랍 수납 장 800 옷서랍장, 화이트",94700,5326065444,False,0,,,False,,"10,000",,NULL,NULL,NULL,NULL
480,621,184613,"마켓비 OFFICY 서랍장 5단 5343.4554, 다크그레이",44900,4796005121,True,0,5.0,1.0,False,마켓비,0,1.0,NULL,NULL,NULL,NULL
481,622,184613,로즈 빈티지 원목 3단 6서랍장,210000,127355553,False,3,4.5,3.0,False,룩스퍼니처,0,1.0,NULL,NULL,NULL,NULL
482,623,184613,"윤성디자인 아일랜드 서랍장, 월넛",247000,144902531,False,0,4.5,38.0,False,,"30,000",11.0,NULL,NULL,NULL,NULL
483,624,184613,"트로네 션데코 500 3단 서랍장, 올화이트",69000,329766297,False,0,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
484,625,184613,"마인 모듈 800 서랍장 침실서랍장 / 모듈서랍장 / 1단서랍장 / 다용도수납장 / 다용도서랍장 / 서랍장 / 미니서랍장 / 조립서랍장 / 큐브서랍장 / 수납장 / 거실서랍장, 그레이",56760,4725294990,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL
485,626,184613,"동서가구 이디에프 800 5단서랍장, 화이트",94900,456955,False,40,3.5,145.0,False,동서가구,착불배송,13.0,800 x 470 x 1115 mm,화이트,MDF,NULL
486,627,184613,"[파로마]블랑3단1200서랍장AES, 진베이지",113900,176603165,False,0,4.0,2.0,False,파로마,착불배송,,NULL,NULL,NULL,NULL
487,628,184613,"크렌시아 나루토 고무나무 원목 2단 서랍장, 내추럴원목",109000,249386281,False,21,5.0,1.0,False,크렌시아,착불배송,1.0,NULL,NULL,원목,NULL
488,629,184613,"동서가구 프리즌 300 3단서랍장 DF911303, 화이트",49900,4383462905,False,27,,,False,동서가구,0,,NULL,NULL,NULL,NULL
489,630,184613,"동서가구 퓨어 3단 800서랍장 DF905458, 화이트",67900,24977657,False,38,4.5,3.0,False,동서가구,착불배송,1.0,NULL,NULL,NULL,NULL
490,631,184613,"듀오 1200 3단 서랍장, 화이트",97800,5632231,False,0,3.5,86.0,False,듀오,착불배송,24.0,W1200*D397*H670(mm),NULL,PB + MDF,NULL
491,632,184613,"[천삼백케이] [플레인홈] 마버 심플 수납 서랍장 세트 1100, 화이트",184680,4509697369,False,3,,,False,,0,,NULL,NULL,NULL,NULL
492,634,184613,"하프탑 고무나무 원목 800 5단 서랍장, 단품",248000,1392122805,False,0,5.0,1.0,False,,"20,000",1.0,NULL,NULL,NULL,NULL
493,635,184613,"유캐슬 피에르 엔틱가구 원목 와이드서랍장, 빈티지골드",367350,4353290068,False,7,3.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
494,637,184613,"[한정특가] 이노센트 하이틴 5단서랍장 i100168, 화이트",111900,5185771833,False,33,,,False,이노센트,0,,NULL,NULL,NULL,NULL
495,638,184613,"[세컨드컨테이너] 하노버 600 3단 서랍장, 아카시아 화이트",113300,80626933,False,10,4.5,105.0,False,세컨드컨테이너,0,17.0,(W)600 x (D)400 x (H)792mm,화이트,합성목재,NULL
496,639,184613,"에몬스홈 로코 원목도장 와이드 3단 서랍장 방문설치, 크림화이트",300000,2336333547,True,10,5.0,1.0,False,에몬스홈,0,1.0,NULL,NULL,NULL,NULL
497,640,184613,"유니크퍼니처 네온 (60CM) 2단 서랍장, 월넛",28900,89143067,False,3,5.0,4.0,False,,착불배송,3.0,58.5*40*46,멀티(혼합)컬러,"MDF,PB,PVC시트,철레일",NULL
498,641,184613,"데코라인 픽스 800 5단 서랍장, 오크화이트",135000,178643387,False,41,2.0,2.0,False,데코라인,0,,NULL,NULL,NULL,NULL
499,642,184613,"라자가구 위드 레토 와이드 2단서랍장 fa007 서랍장, 멀바우 브라운",89000,214506510,False,31,4.0,9.0,False,라자가구,착불배송,6.0,NULL,NULL,NULL,NULL
500,645,184613,"몬스빌리지 지그재그 원룸 다용도 높은 2단/3단/4단 안방 드레스룸 옷 서랍장 500/1000 2컬러, 화이트, 4단500",76500,4560317650,False,4,,,False,,착불배송,,NULL,NULL,NULL,모던/심플
501,646,184613,"잉글랜더 인테르니 멀바우 1000 6단 서랍장, 멀바우브라운",145920,2310159352,False,4,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL
502,647,184613,"착한가구 메리다 600 3단 서랍장, 01_메리다 600 3단 서랍장 멀바우i",56900,90598312,False,0,4.0,1.0,False,착한가구,착불배송,1.0,NULL,NULL,NULL,NULL
503,648,184613,"삼익가구 글램 6단 와이드 서랍장 서랍/수납장>>서랍장, 웜그레이",95900,127325637,False,49,4.0,10.0,False,삼익가구,착불배송,4.0,1200x470x750,베이지,"MDF, PB, 스틸, 데코시트 등",NULL
504,651,184613,"[동서가구] 론다 800 3단서랍장 DF640782, 색상:화이트",80650,245231923,False,41,5.0,2.0,False,동서가구,0,2.0,NULL,NULL,NULL,NULL
505,654,184613,"[유에프오] [UFO] 착한가구 로디 500 5단 서랍장, 색상:화이트",65930,208461229,False,0,4.0,3.0,False,유에프오,0,3.0,NULL,NULL,NULL,NULL
506,655,184613,동서가구 삼나무 원목 5단서랍장 DF628732,215260,59752756,False,7,4.5,3.0,False,동서가구,0,3.0,NULL,NULL,NULL,NULL
507,656,184613,"[동서가구] 비드가 광폭 속 깊은 600 4단서랍장 DF641128, 색상:화이트",89200,2119233613,False,47,5.0,2.0,False,동서가구,0,2.0,NULL,NULL,NULL,NULL
508,658,184613,"모서리 코너 틈새 원목수납장 서랍장 책장 악세사리장, 30 * 30 웜 화이트 더블 드로우",97300,4384806172,False,0,1.5,2.0,False,,0,2.0,NULL,NULL,NULL,NULL
509,659,184613,"동서가구 티파니 900 5단 하프 서랍장 DF908346, 아카시아 화이트",141900,1703993501,False,30,,,False,동서가구,0,,NULL,NULL,NULL,NULL
510,660,184613,"동서가구/착불 밀크 800 5단 서랍장 DF908489-2, 화이트",89900,4648001825,False,34,5.0,1.0,False,동서가구,착불배송,1.0,NULL,NULL,NULL,NULL
511,661,184613,"퍼닉에스엠 뱅카 400-5단서랍장, 화이트",64900,50455735,False,0,5.0,3.0,False,퍼닉에스엠,착불배송,2.0,NULL,NULL,NULL,NULL
512,662,184613,"동서가구 뉴 로망스 서랍장세트(3단와이드+5단), 화이트오크",286900,27633700,False,48,4.0,35.0,False,동서가구,착불배송,12.0,NULL,NULL,NULL,모던/심플
513,663,184613,"[] [필웰] 착불 SR9763 레아 6단 서랍장 600 DVX, 색상:화이트",156750,1078839847,False,16,4.5,3.0,False,,착불배송,3.0,NULL,NULL,NULL,NULL
514,664,184613,"가온리빙 토마스 800 아일랜드 서랍장, 올그레이",129000,2290760344,False,0,5.0,1.0,False,가온리빙,착불배송,1.0,W800 X D400 X H800,NULL,합성목재,모던/심플
515,665,184613,"동서가구 드레스룸 아일랜드 디바이더 서랍장 디스플레이장 DF637203, 그레이",119000,1445690051,False,43,5.0,4.0,False,동서가구,착불배송,4.0,NULL,NULL,NULL,NULL
516,666,184613,"한샘 샘베딩 스테디 서랍장 5단 600 멀티형 (2종 택1), A형: 화이트(A)",262400,77838285,False,18,4.5,3.0,False,한샘,0,,NULL,NULL,NULL,NULL
517,667,184613,"[세컨드컨테이너] 하노버 600 2단 서랍장, 아카시아 화이트",89900,80626684,False,10,4.5,45.0,False,세컨드컨테이너,0,6.0,(W)600 x (D)400 x (H)595mm,화이트,합성목재,NULL
518,668,184613,"샤인 900 5단 서랍장, 그레이",184000,267706993,False,0,4.5,22.0,False,엘레아,착불배송,11.0,가로(W)900x세로(D)500x높이(H)1230(mm),그레이,합성목재,NULL
519,669,184613,아씨방 아씨방가구 클로이 5단 서랍장 60cm,84800,267794201,False,0,4.0,23.0,False,아씨방,0,4.0,NULL,NULL,NULL,모던/심플
520,671,184613,"아씨방가구 로맨스 800 5단 서랍장, 화이트",127300,92592590,False,0,4.0,35.0,False,,0,8.0,NULL,NULL,NULL,로맨틱
521,674,184613,"까꾸빈티지 원목 3단 서랍장, 혼합색상",41900,4785056897,True,0,,,False,까꾸빈티지,0,1.0,NULL,NULL,NULL,NULL
522,676,184613,"삼익가구 이프 1200 와이드 6단 서랍장, 화이트",90900,95365731,False,52,3.5,30.0,False,삼익가구,착불배송,16.0,1200x485x725,화이트,"MDF, PB, PVC, 스틸손잡이, 철레일",NULL
523,677,184613,"아퀸 2단 와이드 서랍장 1200, 오크화이트",74900,220814752,False,0,,,False,도도,0,,NULL,NULL,NULL,NULL
524,678,184613,"라자가구 위드 리코 600 4단 아일랜드 서랍행거 cu018, 애쉬",156000,198323674,False,56,4.5,7.0,False,라자가구,착불배송,3.0,NULL,NULL,NULL,NULL
525,679,184613,"퍼닉에스엠 속깊은 800서랍옷장, 화이트",87000,9980173,False,0,4.5,6.0,False,퍼닉에스엠,착불배송,2.0,NULL,NULL,NULL,NULL
526,680,184613,"다가구 페르마타 3단 서랍박스, 스텔라",105000,177444446,False,8,4.5,21.0,False,다가구,0,13.0,NULL,NULL,합성목재,NULL
527,681,184613,"다이젠YJ 로유 300 이동식 4단 서랍장 (착불)/, 멀바우",61900,4350631531,False,61,2.0,1.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL
528,682,184613,"가이온 비트 750 5단 서랍장, 화이트",139000,94760547,False,7,4.5,10.0,False,가이온,착불배송,8.0,752x450x1085,화이트,합성목재,NULL
529,684,184613,"팀버애니스 모닝 600 LPM 7단 서랍장, 화이트",88900,85036420,False,0,4.0,6.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL
530,687,184613,"제이앤제이 속깊은 LPM 5단 600 800 서랍장, 루시800서랍장_그레이",114000,52611299,False,11,4.0,41.0,False,제이앤제이,착불배송,8.0,NULL,그레이,NULL,NULL
531,688,184613,"리카르 1단서랍장, 화이트",39900,158012328,False,0,1.0,1.0,False,우아미,0,1.0,NULL,NULL,NULL,NULL
532,691,184613,"핀란디아 베네 원목 와이드체스트 서랍장, 오크",359000,153031681,False,43,4.5,8.0,False,핀란디아,0,2.0,1200mm x 520mm x 835mm,브라운,원목,NULL
533,692,184613,"가구데코 체리 빅 1000 5단 통큰 서랍장 SW0101, 워시＋화이트",225000,71035983,False,43,4.0,44.0,False,가구데코,0,9.0,NULL,멀티(혼합)컬러,MDF,모던/심플
534,694,184613,"엘린 600 5단 서랍장, 오크화이트",104900,1758191393,False,49,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
535,695,184613,"삼익가구 몬스 원목 3단 와이드 서랍장 방문설치, 내츄럴",329400,1829494157,True,0,4.0,3.0,False,삼익가구,0,3.0,NULL,NULL,NULL,NULL
536,696,184613,"동서가구 스토르 속 깊은 체크 광폭 600 4단서랍장 DF641123, 오크투톤",99900,1274682329,False,32,5.0,2.0,False,동서가구,착불배송,2.0,NULL,NULL,NULL,NULL
537,698,184613,"스칸디무드 울트라 1000 와이드 5단 옷 서랍장, 오크",149000,1366729704,False,50,4.0,11.0,False,,착불배송,11.0,NULL,NULL,NULL,NULL
538,699,184613,"[두닷모노] [착불]어반글로시 서랍장 세트(830 5단+1200 3단), 상세 설명 참조",228000,13569017,False,0,4.5,7.0,False,두닷모노,착불배송,,NULL,NULL,NULL,NULL
539,700,184613,"이정가구 레오400 3단 서랍장, 오크 + 화이트",53360,102365611,True,4,1.5,9.0,False,,0,,NULL,NULL,NULL,NULL
540,701,184613,"블루밍가구 틈새 48cm7단 서랍장, 4807 화이트A",86900,84205124,False,0,4.5,8.0,False,,0,3.0,W48xD40xH120(cm),NULL,PB + MDF,NULL
541,702,184613,"그라지에가구 벨라 와이드서랍장 3단, 그레이",158300,4500341604,False,31,5.0,5.0,False,,착불배송,5.0,(W)1200X(D)480X(H)785(mm),NULL,NULL,NULL
542,703,184613,"지후 미니책상 서랍장 3단, 화이트워시",29110,2318560191,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
543,704,184613,"리코 미니 서랍장, 빈티지블랙",60000,61864990,False,0,4.5,12.0,False,퍼닉에스엠,착불배송,3.0,NULL,NULL,NULL,NULL
544,705,184613,"[동서가구] 라라 속 깊은 광폭 800 5단서랍장 DF642276, 색상:그레이",149460,1650098780,False,48,3.5,2.0,False,동서가구,0,2.0,NULL,NULL,NULL,NULL
545,706,184613,"보우데코 공간플러스 서랍장 3단 300, 멀바우",43260,329281373,True,6,4.0,7.0,False,,0,6.0,NULL,NULL,NULL,NULL
546,708,184613,"[파로마]다앤미니5단400서랍장FN, 메이플화이트",89100,215241560,False,10,5.0,1.0,False,파로마,0,,NULL,NULL,NULL,NULL
547,710,184613,사사가구 데니얼 5단서랍장 아카시아 서랍/수납장>>서랍장,101900,1157248665,False,85,5.0,1.0,False,사사가구,착불배송,1.0,NULL,NULL,NULL,NULL
548,711,184613,동서가구 EDF해리2 양문 다용도 서랍장 DF628198,129000,187480246,False,0,5.0,27.0,False,동서가구,0,5.0,NULL,NULL,NULL,NULL
549,712,184613,"철제수납장 MKB 캐비넷 1015 시리즈 당일발송, MKB 캐비넷 모던세로중 1문 수납장 4251015 화",104300,5057582767,False,0,,,False,,0,,NULL,NULL,NULL,NULL
550,713,184613,"상일리베가구 아이언 드레스룸 800 디바이더 서랍장, 오크",152900,71540055,False,60,4.5,5.0,False,상일리베가구,0,2.0,NULL,NULL,NULL,NULL
551,714,184613,"민규네고가구 죽 경상 서랍장 중, 혼합색상",130030,1503198807,True,4,1.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
552,715,184613,"[바보사랑] 모노 서랍장 600_4단, 화이트",79900,1155069856,False,0,5.0,1.0,False,바보사랑,0,1.0,NULL,NULL,NULL,NULL
553,716,184613,"사사가구 로빈 800 3단서랍장 서랍/수납장>>서랍장, 오크화이트",75900,1157633420,False,56,5.0,6.0,False,사사가구,착불배송,5.0,NULL,NULL,NULL,NULL
554,718,184613,3단 광폭볼레일 250/300/350/400/450/500/550/600mm용 서랍용 가구용레일 DIY,3000,2052168,False,0,4.5,22.0,False,,0,4.0,NULL,NULL,NULL,NULL
555,719,184613,"퍼니브라운 로이 와이드 서랍장, 블루",149000,50472288,False,6,5.0,16.0,False,,착불배송,3.0,1200x525x737,블루,합성목재,NULL
556,720,184613,아씨방 아씨방가구 스마트 5단 서랍장 70cm,84900,267794204,False,0,4.0,85.0,False,아씨방,착불배송,12.0,NULL,NULL,NULL,모던/심플
557,721,184613,"나무로말하다 미니 2단 서랍장 원목 나무 소품 보관함 정리함 우드 2단서랍, 1개",33000,32447052,False,0,5.0,6.0,False,,"3,000",3.0,20x20x25,원목,원목,NULL
558,722,184613,"에보니아 7단 라탄서랍장, 이반 투톤(그린)",144200,1509303,False,0,4.5,29.0,False,에보니아,착불배송,3.0,485 x 390 x 795 mm,베이지,원목+MDF+라탄+패브릭천,NULL
559,724,184613,"[유씨엠] 클레이 원목 3단 서랍장 700 침실가구 수납장, 제품선택:3단서랍장700",192850,1223856019,False,7,5.0,3.0,False,,0,3.0,NULL,NULL,NULL,NULL
560,725,184613,"동서가구 이디에프 3단 600서랍장 DF632354, 화이트",69900,1248019,False,0,3.5,3.0,False,동서가구,착불배송,,NULL,화이트,합성목재,NULL
561,728,184613,"[보루네오 하우스] 아르메 그레이 와이드 5단 서랍장, 그레이＋메이플",109000,346758209,False,0,4.0,3.0,False,보루네오하우스,착불배송,2.0,NULL,NULL,NULL,NULL
562,730,184613,[동서가구] 원목삼나무 5단서랍장 DF902601,190900,24983291,False,30,4.0,27.0,False,동서가구,착불배송,12.0,NULL,NULL,NULL,내추럴
563,731,184613,"원스홈 코디 400 아일랜드 서랍장, 올화이트",99000,1648905041,False,9,,,False,,착불배송,,NULL,NULL,NULL,모던/심플
564,732,184613,"하이앤드리 프리지아 800 서랍장 침실 안방 아이방 대형 깊은 폭넓은 옷 드레스룸 5단서랍장, 오크화이트",134800,1319509267,False,35,,,False,,착불배송,,NULL,화이트,NULL,모던/심플
565,733,184613,"공간활용 히든 다용도 서랍 - 언더수납 소품정리 붙이는서랍, 그레이",5720,2299660861,False,47,5.0,2.0,False,,0,1.0,NULL,그레이,플라스틱,북유럽
566,735,184613,"블랑 서랍장 18 3단, 화이트",12260,4880981816,True,2,,,False,블랑오브제,0,,NULL,NULL,NULL,NULL
567,736,184613,"홈앤미 포미 이동형 패브릭 서랍장 5단, 혼합 색상",51770,1214330823,True,0,3.5,6.0,False,홈앤미,0,4.0,NULL,NULL,NULL,NULL
568,737,184613,"제이디퍼니처 [무료배송]제이디 고급 4단서랍장, 화이트",46900,882082,True,0,4.0,200.0,False,제이디퍼니처,0,15.0,400 x 370 x 710 mm,화이트,합성목재,NULL
569,739,184613,리바트 모뜨 3단 서랍장,148290,40559076,False,38,5.0,2.0,False,리바트,0,2.0,NULL,NULL,NULL,NULL
570,741,184613,"나무뜰 레노 1200 드레스룸 아일랜드 서랍장 SWL173C 서랍/수납장>>서랍장, 올그레이",185000,1650316230,False,43,2.5,4.0,False,나무뜰,착불배송,4.0,NULL,NULL,NULL,NULL
571,743,184613,트루리빙 스택 모듈 서랍장 LPM TL-CH400WH,42700,5196804587,True,0,4.5,10.0,False,트루리빙,0,2.0,NULL,NULL,합성목재,NULL
572,744,184613,"동서가구/착불 프린스 300 3단서랍장 DF911302, 오크",38900,4383460997,False,26,4.0,9.0,False,동서가구,착불배송,7.0,NULL,NULL,NULL,NULL
573,745,184613,동서가구 화이트 3단 와이드 서랍장+거울세트 DF630222,139000,206790167,False,30,4.0,25.0,False,동서가구,착불배송,3.0,NULL,NULL,NULL,NULL
574,746,184613,"타워형 틈새 DVD장 3칸, 레드",19900,61564791,True,33,4.0,15.0,False,,0,,본품선택,NULL,NULL,NULL
575,747,184613,"리바트 데이지 5단 서랍장, 단일옵션",232890,2057630170,False,42,5.0,3.0,False,리바트,0,3.0,NULL,NULL,NULL,NULL
576,748,184613,"솔로리빙 돌고래 광폭 800 5단 서랍장 안방 드레스룸 옷 속옷 정리 수납장 수납서랍장 서랍정리 옷정리 광폭서랍장 침실서랍 옷수납 옷정리, 오크원",110500,1524020633,False,14,2.5,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL
577,750,184613,리센트 미카엘 와이드6단서랍장,164350,57900837,False,17,4.5,34.0,False,리센트,착불배송,4.0,NULL,NULL,NULL,내추럴
578,751,184613,"[로쏘] 모던빈티지 원목 싱글 5단 서랍장, 색상:워시오크",347600,191677934,False,55,4.0,1.0,False,로쏘,0,1.0,NULL,NULL,NULL,NULL
