,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
870,871,184577,"퀵슬립 Q7 하이브리드 유로탑 롤팩 퀸 사이즈, 아이보리+그레이",569900,231665461,https://www.coupang.com/vp/products/231665461?itemId=734895509&vendorItemId=4387286421&sourceType=CATEGORY&categoryId=184477,False,0,5.0,4.0,False,퀵슬립,0,"['사이즈: 퀸', '색상계열: 그레이계열', '두께: 31cm', '매트/토퍼 구성: 일체형 토퍼', '쿠팡상품번호: 231665461 - 734895509']",[],2.0
871,872,184577,"예은침장 침대 온돌 접이식 매트리스 토퍼, 그레이",58000,180343602,https://www.coupang.com/vp/products/180343602?itemId=516478163&vendorItemId=4331718180&sourceType=CATEGORY&categoryId=184477,True,3,2.5,174.0,False,,0,"['색상계열: 그레이계열', '패턴/프린트: 단색(무지)', '겉감재질: 폴리에스테르', '충전재: 목화(면)', '모서리밴딩 여부: 모서리밴딩 포함', '쿠팡상품번호: 180343602 - 516478163']",[],61.0
872,873,184577,비카 견면 매트리스 80x200/싱글사이즈,122500,113801253,https://www.coupang.com/vp/products/113801253?itemId=341650309&vendorItemId=3364138970&sourceType=CATEGORY&categoryId=184477,False,0,5.0,2.0,False,비카,0,['쿠팡상품번호: 113801253 - 341650309'],[],
874,875,184577,도리퍼니처 디아망 포켓 스프링 매트리스 28cm,183000,4776594985,https://www.coupang.com/vp/products/4776594985?itemId=6103472137&vendorItemId=73399839044&sourceType=CATEGORY&categoryId=184477,True,0,5.0,1.0,False,도리퍼니처,0,['쿠팡상품번호: 4776594985 - 6103472137'],[],1.0
875,876,184577,아씨방가구 코튼 3.0m일체형 패밀리 매트리스 토퍼,133000,92905845,https://www.coupang.com/vp/products/92905845?itemId=288444806&vendorItemId=3921666196&sourceType=CATEGORY&categoryId=184477,False,24,4.0,8.0,False,아씨방,0,"['두께: 5cm', '쿠팡상품번호: 92905845 - 288444806']",[],3.0
878,879,184577,"메이크슬립 양면커버 극세사 3D 에어메쉬 침대 매트리스 토퍼, Q, 7cm",116000,319986987,https://www.coupang.com/vp/products/319986987?itemId=1023831280&vendorItemId=71188198578&sourceType=CATEGORY&categoryId=184477,True,0,4.0,34.0,False,,0,"['사이즈: 퀸', '커버/덮개: 커버/덮개 포함', '색상계열: 화이트계열', '사이즈: Q(150 x 200 x 7 cm)', '충전재: 폴리우레탄', '쿠팡상품번호: 319986987 - 1023831280']",[],20.0
879,880,184577,"슬립플레이스 4단 접이식 메모리폼 매트리스 7cm, 화이트",120700,4520843961,https://www.coupang.com/vp/products/4520843961?itemId=5450677689&vendorItemId=72750510579&sourceType=CATEGORY&categoryId=184477,True,0,5.0,2.0,False,슬립플레이스,0,['쿠팡상품번호: 4520843961 - 5450677689'],[],2.0
881,882,184577,"블레딕홈 빨아쓰는 퓨어텍스 순면 매트리스, 핑크",67970,3548357,https://www.coupang.com/vp/products/3548357?itemId=16896271&vendorItemId=3025162771&sourceType=CATEGORY&categoryId=184477,True,9,4.5,52.0,False,,0,"['두께: 6.5cm', '사이즈: 퀸', '색상계열: 핑크계열', '커버/덮개: 커버/덮개 포함', '겉감재질: 순면', '쿠팡상품번호: 3548357 - 16896271']",[],3.0
882,883,184577,"그린티 하이브리드 스프링 매트리스 (25cm/슈퍼싱글), 그린티 하이브리드스프링(25cm/슈퍼싱글)",175200,2075951106,https://www.coupang.com/vp/products/2075951106?itemId=3527146129&vendorItemId=70359171837&sourceType=CATEGORY&categoryId=184477,False,0,5.0,1.0,False,,0,['쿠팡상품번호: 2075951106 - 3527146129'],[],1.0
883,884,184577,[삼익가구]원더 280T 하이브리드 유로탑 매트리스(킹),239000,4315260624,https://www.coupang.com/vp/products/4315260624?itemId=5013514354&vendorItemId=72323415502&sourceType=CATEGORY&categoryId=184477,False,79,4.0,1.0,False,삼익가구,착불배송,['쿠팡상품번호: 4315260624 - 5013514354'],[],1.0
886,887,184577,"아망떼 레인 포레스트 세미마이크로 토퍼, 그레이",34900,2160911831,https://www.coupang.com/vp/products/2160911831?itemId=3670808425&vendorItemId=71656173118&sourceType=CATEGORY&categoryId=184477,True,5,5.0,1.0,False,아망떼,0,"['특수기능: 알러지/진드기방지', '쿠팡상품번호: 2160911831 - 3670808425']",[],1.0
887,888,184577,퀵슬립 쿨앤웜 슬림 매트리스 토퍼,149440,328019202,https://www.coupang.com/vp/products/328019202?itemId=1049257107&vendorItemId=5514345412&sourceType=CATEGORY&categoryId=184477,True,49,4.5,9.0,False,퀵슬립,0,"['두께: 3cm', '매트/토퍼 구성: 분리형 토퍼', '쿠팡상품번호: 328019202 - 1049257107']",[],7.0
888,889,184577,"무로코퍼레이션 호오 그래핀 토퍼, 화이트",89300,1447554745,https://www.coupang.com/vp/products/1447554745?itemId=2493888668&vendorItemId=70487072329&sourceType=CATEGORY&categoryId=184477,True,0,5.0,7.0,False,호무로,0,['쿠팡상품번호: 1447554745 - 2493888668'],[],7.0
891,892,184577,"더블샵 엠보워싱 4단 접이식매트리스, 엠보워싱 다크그레이",93000,245260954,https://www.coupang.com/vp/products/245260954?itemId=777506973&vendorItemId=4966721251&sourceType=CATEGORY&categoryId=184477,False,0,5.0,2.0,False,더블샵,0,['쿠팡상품번호: 245260954 - 777506973'],[],2.0
892,893,184577,"바네스데코 코자자 매트리스 하이브리드 이지 슈퍼싱글, 단품(회이트)",199000,2117876744,https://www.coupang.com/vp/products/2117876744?itemId=3596134632&vendorItemId=71581866210&sourceType=CATEGORY&categoryId=184477,False,0,5.0,4.0,False,바네스데코,0,['쿠팡상품번호: 2117876744 - 3596134632'],[],4.0
895,896,184577,포메리트 로트 저상형 원목 매트리스,74790,1629016296,https://www.coupang.com/vp/products/1629016296?itemId=2778872300&vendorItemId=70768645876&sourceType=CATEGORY&categoryId=184477,True,0,5.0,2.0,False,포메리트,0,['쿠팡상품번호: 1629016296 - 2778872300'],[],2.0
896,897,184577,헤리코일 본넬스프링 양면 자가드 지퍼 스프링매트리스,48000,13345173,https://www.coupang.com/vp/products/13345173?itemId=55743954&vendorItemId=3087549858&sourceType=CATEGORY&categoryId=184477,False,44,4.0,5.0,False,,착불배송,"['사이즈: 97x200', '두께: 200mm', '색상계열: 화이트계열', '발통 포함여부: 발통미포함', '매트/토퍼 구성: 미포함', '쿠팡상품번호: 13345173 - 55743954']",[],4.0
897,898,184577,"리브맘 3단 접이식 무중력 메모리폼 롤팩 누빔 매트리스 15cm, 차콜",185070,4522179589,https://www.coupang.com/vp/products/4522179589?itemId=5453403313&vendorItemId=72753229359&sourceType=CATEGORY&categoryId=184477,True,0,3.0,4.0,False,리브맘,0,"['두께: 15cm', '접이 가능여부: 접이식가능', '매트/토퍼 구성: 일체형 토퍼', '쿠팡상품번호: 4522179589 - 5453403313']",[],4.0
898,899,184577,세진침대 북유럽풍 65T FM라텍스 1600킹(K) 텐셀화이트 토퍼 매트리스,97900,43091486,https://www.coupang.com/vp/products/43091486?itemId=155978548&vendorItemId=3003806239&sourceType=CATEGORY&categoryId=184477,False,0,4.5,6.0,False,세진침대,0,"['사이즈: 킹', '두께: 65mm', '쿠팡상품번호: 43091486 - 155978548']",[],3.0
899,900,184577,보루네오 롤팩 매트리스 킹사이즈,339150,4523645409,https://www.coupang.com/vp/products/4523645409?itemId=5456626922&vendorItemId=74054397097&sourceType=CATEGORY&categoryId=184477,False,15,,,False,,0,['쿠팡상품번호: 4523645409 - 5456626922'],[],
900,901,184577,"모찌홀릭 스판 벨로아 토퍼, 네이비",21230,2281694939,https://www.coupang.com/vp/products/2281694939?itemId=3918774067&vendorItemId=71903305314&sourceType=CATEGORY&categoryId=184477,True,0,5.0,2.0,False,데코원,0,['쿠팡상품번호: 2281694939 - 3918774067'],[],2.0
901,902,184577,"[하비] 말레이시아 푹신한 천연라텍스 매트리스 토퍼 매트리스 싱글/슈퍼싱글/퀸/킹 + 순면 겉커버 포함증정, 큐브_슈퍼싱글(SS), 7.5cm",206000,37801491,https://www.coupang.com/vp/products/37801491?itemId=139500382&vendorItemId=3298463635&sourceType=CATEGORY&categoryId=184477,False,32,4.5,140.0,False,,0,"['사이즈: 110cm×200cm', '색상계열: 아이보리', '커버/덮개: 커버/덮개 포함', '사이즈: 슈퍼싱글', '매트/토퍼 구성: 분리형 토퍼', '쿠팡상품번호: 37801491 - 139500382']",[],42.0
902,903,184577,지누스 그린티 하이브리드 스프링매트리스 (15cm 퀸),152150,152050878,https://www.coupang.com/vp/products/152050878?itemId=438961166&vendorItemId=4085797785&sourceType=CATEGORY&categoryId=184477,False,32,5.0,3.0,False,지누스,0,"['두께: 15cm', '매트/토퍼 구성: 일체형 토퍼', '쿠팡상품번호: 152050878 - 438961166']",[],2.0
