,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
834,835,184674,"토비철물 서랍레일, 2단레일(일반형) 450mm (1조)",2500,48260968,https://www.coupang.com/vp/products/48260968?itemId=170865600&vendorItemId=70126944689&sourceType=CATEGORY&categoryId=184574,False,0,5.0,24.0,False,,0,['쿠팡상품번호: 48260968 - 170865600'],[],14.0
835,836,184674,"가구가구또가구 빗각조립발 상다리 가구다리 빗각다리, 백색",1500,2119804,https://www.coupang.com/vp/products/2119804?itemId=9600151&vendorItemId=3013920427&sourceType=CATEGORY&categoryId=184574,False,0,4.5,103.0,False,,"2,500",['쿠팡상품번호: 2119804 - 9600151'],[],28.0
836,837,184674,페인트인포 삼나무 집성목 15T 400 x 600,14800,134189637,https://www.coupang.com/vp/products/134189637?itemId=394196442&vendorItemId=3959250941&sourceType=CATEGORY&categoryId=184574,True,0,4.0,16.0,False,페인트인포,0,['쿠팡상품번호: 134189637 - 394196442'],[],7.0
839,840,184674,철물코리아 서랍레일 볼레일 레일-3단볼레일(광폭) 500,4280,73219065,https://www.coupang.com/vp/products/73219065?itemId=244091781&vendorItemId=3600680874&sourceType=CATEGORY&categoryId=184574,True,0,4.5,55.0,False,,0,['쿠팡상품번호: 73219065 - 244091781'],[],19.0
840,841,184674,"멀티원 1인 접이식 좌식 미니 밥상 다용도 테이블, 오크510*380",16800,1748372652,https://www.coupang.com/vp/products/1748372652?itemId=2977428312&vendorItemId=70965809696&sourceType=CATEGORY&categoryId=184574,False,0,5.0,19.0,False,,0,"['접이 가능여부: 접이식가능', '재질: 합성목재', '쿠팡상품번호: 1748372652 - 2977428312']",[],19.0
841,842,184674,"리모 1200 렌지대 / 주방수납장>>밥솥/렌지대, 화이트",57900,324798798,https://www.coupang.com/vp/products/324798798?itemId=1039889359&vendorItemId=5496927536&sourceType=CATEGORY&categoryId=184574,False,42,5.0,11.0,False,라자가구,착불배송,['쿠팡상품번호: 324798798 - 1039889359'],[],11.0
842,843,184674,"뉴타임즈9 접이식식탁 식탁 테이블 가정용접이식 식탁은 접을수 있으며 심플한 식탁방 작은 탁자 간이 XT02 A25, 07 옐로우 80*60*75CM",29000,1548717193,https://www.coupang.com/vp/products/1548717193?itemId=2650661770&vendorItemId=70641370473&sourceType=CATEGORY&categoryId=184574,False,0,5.0,8.0,False,,0,"['인테리어 컨셉: 북유럽', '접이 가능여부: 접이식가능', '식탁유리 유무: 유리 없음', '형태: 일자형', '상판확장가능 여부: 상판접이식', '쿠팡상품번호: 1548717193 - 2650661770']",[],8.0
843,844,184674,"마니앤솔 하이그로시 액자 테이블 특대, 블루화병",22860,89790880,https://www.coupang.com/vp/products/89790880?itemId=280107658&vendorItemId=3684037963&sourceType=CATEGORY&categoryId=184574,True,15,4.5,161.0,False,,0,"['사이즈: 80 x 60 x 28 cm', '재질: 합성목재', '색상계열: 블루계열', '형태: 직사각형', '가로길이: 80cm', '쿠팡상품번호: 89790880 - 280107658']",[],21.0
844,845,184674,"홈앤하우스 너도밤나무 프리미엄 베드트레이, 1개",25020,1002526,https://www.coupang.com/vp/products/1002526?itemId=4205801&vendorItemId=3005063971&sourceType=CATEGORY&categoryId=184574,True,45,4.0,42.0,False,,0,"['접이 가능여부: 접이식가능', '가로길이: 590mm', '형태: 직사각형', '색상계열: 브라운계열', '쿠팡상품번호: 1002526 - 4205801']",[],8.0
846,847,184674,"우드리빙 접이식 테이블 대, 옹이",15030,96828414,https://www.coupang.com/vp/products/96828414?itemId=297894879&vendorItemId=3732823532&sourceType=CATEGORY&categoryId=184574,True,0,4.5,34.0,False,,0,['쿠팡상품번호: 96828414 - 297894879'],[],14.0
847,848,184674,"즐거운집 풍속 직 교자상, 120 x 80 x 32 cm",86000,237879945,https://www.coupang.com/vp/products/237879945?itemId=753594366&vendorItemId=4903650454&sourceType=CATEGORY&categoryId=184574,True,0,4.0,91.0,False,즐거운집,0,['쿠팡상품번호: 237879945 - 753594366'],[],63.0
848,849,184674,"황제경금속 [규촌키친] 인기상품!! 황제 양은 발상 교자상 밥상 42~67cm (원형밥상 식당밥상 레트로밥상 다용도상), 67cm 5인용",27120,248302762,https://www.coupang.com/vp/products/248302762?itemId=785839869&vendorItemId=4991038120&sourceType=CATEGORY&categoryId=184574,False,0,4.5,191.0,False,,0,"['접이 가능여부: 접이식가능', '형태: 원형', '색상계열: 실버계열', '재질: 알루미늄', '인테리어 컨셉: 클래식/엔틱', '쿠팡상품번호: 248302762 - 785839869']",[],123.0
